1219229983	20250107	202501	2025	2025.0192	BHR	BAHRAIN	BHR								CVL	CIVILIAN						CVL			1	1124	112	11	3	-2.0	5	1	5	-3.04740406320542	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250107101500	https://dailytimes.com.pk/1254017/civilian-trials-in-military-courts-global-practices-and-pakistans-framework/
1219229984	20250107	202501	2025	2025.0192	BOL	LA PAZ	BOL								CHL	CHILEAN	CHL								1	173	173	17	4	-5.0	1	1	1	-4.04255319148936	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219229985	20250107	202501	2025	2025.0192	BOL	LA PAZ	BOL								CHL	CHILEAN	CHL								1	173	173	17	4	-5.0	1	1	1	-4.04255319148936	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	1	Brazil	BR	BR		-10	-55	BR	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219229986	20250107	202501	2025	2025.0192	BOL	LA PAZ	BOL								UAFREB	FIGHTER						UAF	REB		1	173	173	17	4	-5.0	2	1	2	-4.04255319148936	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219229987	20250107	202501	2025	2025.0192	BOL	LA PAZ	BOL								UAFREB	FIGHTER						UAF	REB		1	173	173	17	4	-5.0	3	1	3	-4.04255319148936	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219229988	20250107	202501	2025	2025.0192	BOLGOV	LA PAZ	BOL					GOV			BOL	BOLIVIA	BOL								1	173	173	17	4	-5.0	2	1	2	-4.04255319148936	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	1	Chile	CI	CI		-30	-71	CI	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219229989	20250107	202501	2025	2025.0192	BOLGOV	LA PAZ	BOL					GOV			BOLMIL	BOLIVIA	BOL					MIL			1	173	173	17	4	-5.0	2	1	2	-4.04255319148936	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219229990	20250107	202501	2025	2025.0192	BOLGOV	LA PAZ	BOL					GOV			MIL	COLONEL						MIL			1	173	173	17	4	-5.0	3	1	3	-4.04255319148936	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	1	Chile	CI	CI		-30	-71	CI	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219229991	20250107	202501	2025	2025.0192	BOLGOV	LA PAZ	BOL					GOV			MIL	COLONEL						MIL			1	173	173	17	4	-5.0	3	1	3	-4.04255319148936	1	Chile	CI	CI		-30	-71	CI	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219229992	20250107	202501	2025	2025.0192	BRA	BRAZIL	BRA								VEN	VENEZUELA	VEN								0	0331	033	03	1	5.2	2	1	2	1.00125156445557	3	Sarasota, Florida, United States	US	USFL	FL115	27.3364	-82.5307	290675	3	Sarasota, Florida, United States	US	USFL	FL115	27.3364	-82.5307	290675	4	Varadero, Matanzas, Cuba	CU	CU03	14762	23.1536	-81.2514	-1647644	20250107101500	https://eturbonews.com/cuba-aims-become-tourist-magnet/
1219229993	20250107	202501	2025	2025.0192	BRA	BRAZIL	BRA								VEN	VENEZUELA	VEN								0	0331	033	03	1	5.2	2	1	2	1.00125156445557	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	3	Sarasota, Florida, United States	US	USFL	FL115	27.3364	-82.5307	290675	20250107101500	https://eturbonews.com/cuba-aims-become-tourist-magnet/
1219229994	20250107	202501	2025	2025.0192	BRA	BRAZIL	BRA								VEN	VENEZUELA	VEN								0	0331	033	03	1	5.2	6	1	6	1.00125156445557	1	Brazil	BR	BR		-10	-55	BR	1	Venezuela	VE	VE		8	-66	VE	1	Brazil	BR	BR		-10	-55	BR	20250107101500	https://eturbonews.com/cuba-aims-become-tourist-magnet/
1219229995	20250107	202501	2025	2025.0192	BUD	BUDDHIST				BUD					LKA	SRI LANKA	LKA								0	051	051	05	1	3.4	10	1	10	0.0766283524904301	4	Ujjain, Madhya Pradesh, India	IN	IN35	17754	23.1833	75.7667	-2113707	4	Ujjain, Madhya Pradesh, India	IN	IN35	17754	23.1833	75.7667	-2113707	4	Ujjain, Madhya Pradesh, India	IN	IN35	17754	23.1833	75.7667	-2113707	20250107101500	https://www.hindustantimes.com/india-news/historicity-thank-nehru-for-his-one-nation-one-calendar-reform-101736243342887.html
1219229996	20250107	202501	2025	2025.0192	BUS	COMPANY						BUS													1	020	020	02	1	3.0	10	1	10	6.57596371882086	4	Gilat, HaDarom, Israel	IS	IS01	18315	31.3276	34.652	-779895	0								4	Gilat, HaDarom, Israel	IS	IS01	18315	31.3276	34.652	-779895	20250107101500	https://indiantelevision.com/satellites/teleports/israel%E2%80%99s-gilat-satellite-acquires-inflight-connectivity-specialist-stellar-blu-solutions-250107
1219229997	20250107	202501	2025	2025.0192	BUS	INVESTOR						BUS													1	030	030	03	1	4.0	5	1	5	1.53846153846154	1	Senegal	SG	SG		14	-14	SG	0								1	Senegal	SG	SG		14	-14	SG	20250107101500	https://www.africa-newsroom.com/press/g20-leaders-to-convene-at-african-energy-week-aew-2025-to-drive-investment-advance-energy-security-and-make-energy-poverty-history
1219229998	20250107	202501	2025	2025.0192	BUS	MANUFACTURER						BUS													1	033	033	03	1	5.2	5	1	5	10.1010101010101	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20250107101500	https://www.franchiseindia.com/insights/en/news/wardwizard-partners-with-c4v-to-develop-advanced-ev-battery-technology-in-india.55684
1219229999	20250107	202501	2025	2025.0192	BUS	CORPORATION						BUS													1	051	051	05	1	3.4	7	1	7	5.30035335689046	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20250107101500	https://www.gazetteseries.co.uk/news/24835361.new-head-appointed-sgs-college-stroud/
1219230000	20250107	202501	2025	2025.0192	BUS	CORPORATION						BUS													1	051	051	05	1	3.4	1	1	1	5.30035335689046	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20250107101500	https://www.gazetteseries.co.uk/news/24835361.new-head-appointed-sgs-college-stroud/
1219230001	20250107	202501	2025	2025.0192	BUS	INDUSTRY						BUS													1	070	070	07	2	7.0	10	1	10	-1.75438596491228	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20250107101500	https://english.news.cn/20250107/13213ff8daed4640abe6460587dd9a7e/c.html
1219230002	20250107	202501	2025	2025.0192	BUS	BANK						BUS													1	071	071	07	2	7.4	10	1	10	6.57596371882086	4	Gilat, HaDarom, Israel	IS	IS01	18315	31.3276	34.652	-779895	0								4	Gilat, HaDarom, Israel	IS	IS01	18315	31.3276	34.652	-779895	20250107101500	https://indiantelevision.com/satellites/teleports/israel%E2%80%99s-gilat-satellite-acquires-inflight-connectivity-specialist-stellar-blu-solutions-250107
1219230003	20250107	202501	2025	2025.0192	BUS	INDUSTRY						BUS													0	110	110	11	3	-2.0	10	1	10	-3.25732899022801	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250107101500	https://www.airlinereporter.com/2010/05/two-regional-jet-pilots-forget-to-start-second-engine/
1219230004	20250107	202501	2025	2025.0192	BUS	BOSS						BUS													1	120	120	12	3	-4.0	9	1	3	-0.85714285714286	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250107101500	https://www.dailymail.co.uk/news/article-14258315/Nigel-Farage-Elon-Musk-Donald-Trumps-inauguration-Tommy-Robinson.html
1219230005	20250107	202501	2025	2025.0192	BUS	CORPORATION						BUS			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	1	1	1	5.30035335689046	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20250107101500	https://www.gazetteseries.co.uk/news/24835361.new-head-appointed-sgs-college-stroud/
1219230006	20250107	202501	2025	2025.0192	BUS	CORPORATION						BUS			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	1	1	1	5.30035335689046	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20250107101500	https://www.gazetteseries.co.uk/news/24835361.new-head-appointed-sgs-college-stroud/
1219230007	20250107	202501	2025	2025.0192	BUS	BUSINESS						BUS			GOV	AMBASSADOR						GOV			0	111	111	11	3	-2.0	10	1	10	-1.86046511627907	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20250107101500	https://africabusiness.com/2022/10/20/pre-employment-background-checks-essential-in-verifying-job-candidates-are-who-they-claim-to-be/
1219230008	20250107	202501	2025	2025.0192	BUS	COMPANY						BUS			IDN	INDONESIA	IDN								0	010	010	01	1	0.0	10	1	10	2.46734397677794	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250107101500	https://finance.yahoo.com/news/chinese-smartphone-maker-honor-targets-093000157.html
1219230009	20250107	202501	2025	2025.0192	BUS	COMPANY						BUS			IDN	INDONESIA	IDN								0	192	192	19	4	-9.5	10	1	10	2.46734397677794	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250107101500	https://finance.yahoo.com/news/chinese-smartphone-maker-honor-targets-093000157.html
1219230010	20250107	202501	2025	2025.0192	BUS	INVESTOR						BUS			MNCJPN	TOYOTA	JPN					MNC			1	070	070	07	2	7.0	10	1	10	2.60869565217391	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250107101500	https://finance.yahoo.com/news/toyota-invest-44m-interstellar-090535315.html
1219230011	20250107	202501	2025	2025.0192	BUS	CORPORATION						BUS			MUS	MAURITIUS	MUS								0	090	090	09	2	-2.0	4	1	4	-10.3305785123967	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	20250107101500	https://www.marketscreener.com/news/latest/Mauritius-issues-arrest-order-for-former-finance-minister-report-says-48694906/
1219230012	20250107	202501	2025	2025.0192	BUS	CORPORATION						BUS			MUS	MAURITIUS	MUS								0	110	110	11	3	-2.0	4	1	4	-10.3305785123967	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	20250107101500	https://www.marketscreener.com/news/latest/Mauritius-issues-arrest-order-for-former-finance-minister-report-says-48694906/
1219230013	20250107	202501	2025	2025.0192	BUS	CORPORATION						BUS			MUS	MAURITIUS	MUS								0	173	173	17	4	-5.0	4	1	4	-10.3305785123967	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	20250107101500	https://www.marketscreener.com/news/latest/Mauritius-issues-arrest-order-for-former-finance-minister-report-says-48694906/
1219230014	20250107	202501	2025	2025.0192	BUS	CORPORATION						BUS			OMN	MUSCAT	OMN								1	036	036	03	1	4.0	10	1	10	3.09278350515464	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20250107101500	https://www.omanobserver.om/article/1164518/oman/community/oman-to-host-icanns-largest-annual-meeting
1219230015	20250107	202501	2025	2025.0192	BUS	MANUFACTURER						BUS			USA	CALIFORNIA	USA								1	061	061	06	2	6.4	20	1	10	0	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250107101500	https://www.turnto23.com/news/in-your-neighborhood/bakersfield/chemicals-in-hair-products-being-banned-in-the-state-of-california
1219230016	20250107	202501	2025	2025.0192	BUS	BUSINESS						BUS			USAGOVMIL	A US	USA					GOV	MIL		1	160	160	16	4	-4.0	10	1	10	1.14942528735633	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250107101500	https://www.marketscreener.com/quote/stock/TENCENT-HOLDINGS-LIMITED-3045861/news/Tencent-Share-Dip-Presents-Buying-Opportunity-APS-Says-48695448/
1219230017	20250107	202501	2025	2025.0192	CAN	OTTAWA	CAN																		0	046	046	04	1	7.0	10	1	10	-8.07017543859654	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250107101500	https://www.shorelinemedia.net/ludington_daily_news/news/ag-nessel-shares-resources-highlights-signs-of-trafficking-in-recognition-of-human-trafficking-awareness-month/article_1d1436e0-cc6d-11ef-b8b5-73a416ce3d20.html
1219230018	20250107	202501	2025	2025.0192	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	172	172	17	4	-5.0	4	1	4	1.00125156445557	4	Varadero, Matanzas, Cuba	CU	CU03	14762	23.1536	-81.2514	-1647644	4	Varadero, Matanzas, Cuba	CU	CU03	14762	23.1536	-81.2514	-1647644	4	Varadero, Matanzas, Cuba	CU	CU03	14762	23.1536	-81.2514	-1647644	20250107101500	https://eturbonews.com/cuba-aims-become-tourist-magnet/
1219230019	20250107	202501	2025	2025.0192	CANGOV	CANADIAN	CAN					GOV													1	0831	083	08	2	5.0	6	1	6	-0.86299892125134	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20250107101500	https://www.naharnet.com/stories/en/310190-canada-s-liberals-look-for-new-pm-as-trump-threatens-tariffs-and-an-election-looms
1219230020	20250107	202501	2025	2025.0192	CHE	SWITZERLAND	CHE																		0	075	075	07	2	7.0	2	1	2	-4.04255319148936	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219230021	20250107	202501	2025	2025.0192	CHE	SWITZERLAND	CHE																		0	075	075	07	2	7.0	8	1	8	-4.04255319148936	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219230022	20250107	202501	2025	2025.0192	CHL	CHILEAN	CHL								BOL	BOLIVIA	BOL								1	173	173	17	4	-5.0	1	1	1	-4.04255319148936	1	Chile	CI	CI		-30	-71	CI	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	1	Chile	CI	CI		-30	-71	CI	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219230023	20250107	202501	2025	2025.0192	CHL	CHILEAN	CHL								BOL	BOLIVIA	BOL								1	173	173	17	4	-5.0	1	1	1	-4.04255319148936	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219230024	20250107	202501	2025	2025.0192	CHL	CHILE	CHL								BOL	BOLIVIA	BOL								0	174	174	17	4	-5.0	2	1	2	-4.04255319148936	1	Chile	CI	CI		-30	-71	CI	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	1	Chile	CI	CI		-30	-71	CI	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219230025	20250107	202501	2025	2025.0192	CHL	CHILE	CHL								BRA	BRAZIL	BRA								0	174	174	17	4	-5.0	1	1	1	-4.04255319148936	1	Chile	CI	CI		-30	-71	CI	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	1	Chile	CI	CI		-30	-71	CI	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219230026	20250107	202501	2025	2025.0192	CHL	CHILE	CHL								BRA	BRAZIL	BRA								0	174	174	17	4	-5.0	7	1	7	-4.04255319148936	1	Chile	CI	CI		-30	-71	CI	1	Brazil	BR	BR		-10	-55	BR	1	Chile	CI	CI		-30	-71	CI	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219230027	20250107	202501	2025	2025.0192	CHLGOV	CHILE	CHL					GOV			BOLGOV	BOLIVIA	BOL					GOV			1	173	173	17	4	-5.0	2	1	2	-4.04255319148936	1	Chile	CI	CI		-30	-71	CI	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219230028	20250107	202501	2025	2025.0192	CHLGOV	CHILEAN	CHL					GOV			BOLGOV	LA PAZ	BOL					GOV			1	173	173	17	4	-5.0	4	1	4	-4.04255319148936	1	Chile	CI	CI		-30	-71	CI	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	1	Chile	CI	CI		-30	-71	CI	20250107101500	https://en.mercopress.com/2025/01/07/fugitive-chilean-guerrilla-captured-in-bolivia
1219230029	20250107	202501	2025	2025.0192	CHN	CHINA	CHN																		1	010	010	01	1	0.0	4	1	4	-5.98290598290598	4	Bali, Zhejiang, China	CH	CH02	13324	29.4267	120.897	10563136	0								4	Bali, Zhejiang, China	CH	CH02	13324	29.4267	120.897	10563136	20250107101500	https://www.asiaone.com/singapore/decomposing-body-66-year-old-man-found-cluttered-boon-keng-flat
1219230030	20250107	202501	2025	2025.0192	CHN	ANHUI	CHN																		1	050	050	05	1	3.5	8	1	8	2.67260579064588	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	0								5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	20250107101500	http://english.anhuinews.com/newscenter/headline/202501/t20250107_8156170.html
1219230031	20250107	202501	2025	2025.0192	CHN	CHINA	CHN																		1	061	061	06	2	6.4	1	1	1	0.75431034482758	1	Thailand	TH	TH		15	100	TH	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250107101500	https://finance.yahoo.com/news/analysis-china-exports-push-nippon-075846030.html
1219230032	20250107	202501	2025	2025.0192	CHN	CHINESE	CHN								CHNGOV	XI JINPING	CHN					GOV			1	090	090	09	2	-2.0	2	1	2	-3.03413400758534	5	Gansu, Gansu, China	CH	CH15	13209	38	102	-1906131	5	Gansu, Gansu, China	CH	CH15	13209	38	102	-1906131	5	Gansu, Gansu, China	CH	CH15	13209	38	102	-1906131	20250107101500	https://www.newindianexpress.com/world/2025/Jan/07/53-killed-62-injured-as-powerful-earthquake-hits-tibet-tremors-felt-in-kathmandu-parts-of-north-india
1219230033	20250107	202501	2025	2025.0192	CHN	CHINA	CHN								CHNMED	CHINA	CHN					MED			1	010	010	01	1	0.0	1	1	1	-3.04347826086956	1	Hong Kong	HK	HK		22.25	114.166667	HK	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20250107101500	https://www.philstar.com/business/2025/01/07/2412512/china-blasts-suppression-after-us-adds-tencent-catl-military-companies-list
1219230034	20250107	202501	2025	2025.0192	CHN	CHINESE	CHN								CHNMIL	CHINA	CHN					MIL			0	020	020	02	1	3.0	2	1	2	-6.17647058823529	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250107101500	https://www.naturalnews.com/2025-01-06-biden-admin-complicit-covid-origins-cover-up.html
1219230035	20250107	202501	2025	2025.0192	CHN	ANHUI	CHN								GOV	GOVERNMENT						GOV			1	084	084	08	2	7.0	10	1	10	2.67260579064588	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	20250107101500	http://english.anhuinews.com/newscenter/headline/202501/t20250107_8156170.html
1219230036	20250107	202501	2025	2025.0192	CHN	CHINA	CHN								GOVMED	FOREIGN MINIST						GOV	MED		1	010	010	01	1	0.0	1	1	1	-3.04347826086956	1	Hong Kong	HK	HK		22.25	114.166667	HK	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20250107101500	https://www.philstar.com/business/2025/01/07/2412512/china-blasts-suppression-after-us-adds-tencent-catl-military-companies-list
1219230037	20250107	202501	2025	2025.0192	CHN	CHINESE	CHN								MED	MAGAZINE						MED			0	193	193	19	4	-10.0	8	1	8	2.09923664122138	4	Wuyi, Zhejiang, China	CH	CH02	13329	28.9006	119.806	-1911230	4	Wuyi, Zhejiang, China	CH	CH02	13329	28.9006	119.806	-1911230	4	Wuyi, Zhejiang, China	CH	CH02	13329	28.9006	119.806	-1911230	20250107101500	https://aestheticamagazine.com/mirroring-life-online/
1219230038	20250107	202501	2025	2025.0192	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINA	CHN								1	051	051	05	1	3.4	5	1	5	8.80361173814899	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250107101500	https://www.africa-newsroom.com/press/xi-jinping-exchanges-congratulatory-messages-with-botswanan-president-duma-boko-on-the-50th-anniversary-of-the-establishment-of-diplomatic-relations-between-china-and-botswana
1219230039	20250107	202501	2025	2025.0192	CHNMIL	CHINESE	CHN					MIL													0	020	020	02	1	3.0	6	1	6	-6.17647058823529	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250107101500	https://www.naturalnews.com/2025-01-06-biden-admin-complicit-covid-origins-cover-up.html
1219230040	20250107	202501	2025	2025.0192	CHR	CHRISTIAN				CHR															0	010	010	01	1	0.0	3	1	3	-2.29074889867842	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250107101500	https://www.voanews.com/a/what-future-awaits-syria-s-christian-minority-/7926961.html
1219230041	20250107	202501	2025	2025.0192	CHR	CHRISTIAN				CHR															0	010	010	01	1	0.0	8	1	8	-2.29074889867842	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	0								1	Australia	AS	AS		-25	135	AS	20250107101500	https://www.voanews.com/a/what-future-awaits-syria-s-christian-minority-/7926961.html
1219230042	20250107	202501	2025	2025.0192	CHR	CHRISTIAN				CHR															0	010	010	01	1	0.0	2	1	2	-2.29074889867842	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20250107101500	https://www.voanews.com/a/what-future-awaits-syria-s-christian-minority-/7926961.html
1219230043	20250107	202501	2025	2025.0192	CHR	CHRISTIAN				CHR															0	110	110	11	3	-2.0	3	1	3	-2.29074889867842	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250107101500	https://www.voanews.com/a/what-future-awaits-syria-s-christian-minority-/7926961.html
1219230044	20250107	202501	2025	2025.0192	CHR	CHRISTIAN				CHR					CHRCTHGOV	THE POPE				CHR	CTH	GOV			0	026	026	02	1	4.0	2	1	2	-2.29074889867842	1	Italy	IT	IT		42.833333	12.833333	IT	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	1	Italy	IT	IT		42.833333	12.833333	IT	20250107101500	https://www.voanews.com/a/what-future-awaits-syria-s-christian-minority-/7926961.html
1219230045	20250107	202501	2025	2025.0192	CHR	CHRISTIAN				CHR					CHRCTHGOV	THE POPE				CHR	CTH	GOV			0	026	026	02	1	4.0	1	1	1	-2.29074889867842	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250107101500	https://www.voanews.com/a/what-future-awaits-syria-s-christian-minority-/7926961.html
1219230046	20250107	202501	2025	2025.0192	CHR	CHRISTIAN				CHR					SYR	SYRIA	SYR								0	186	186	18	4	-10.0	2	1	2	-2.29074889867842	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250107101500	https://www.voanews.com/a/what-future-awaits-syria-s-christian-minority-/7926961.html
