1218548016	20250102	202501	2025	2025.0055	COP	PRISON						COP			GOV	SOLICITOR GENERAL						GOV			1	173	173	17	4	-5.0	6	1	6	-5.5956678700361	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20250102143000	https://www.express.co.uk/news/uk/1995418/elon-musk-demands-tommy-robinson-release
1218548017	20250102	202501	2025	2025.0055	COP	POLICE						COP			IND	TAMIL NADU	IND								0	112	112	11	3	-2.0	2	1	2	-8.0068143100511	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250102143000	https://www.ibtimes.co.in/pmk-leader-sowmiya-anbumani-arrested-during-protest-against-anna-university-sexual-assault-877439
1218548018	20250102	202501	2025	2025.0055	COP	POLICE						COP			INDGOV	MAHARASHTRA	IND					GOV			1	043	043	04	1	2.8	10	1	10	-6.65083135391924	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250102143000	https://www.hindustantimes.com/india-news/sarpanch-murder-previous-beed-sp-should-face-probe-demands-damania-101735819364342.html
1218548019	20250102	202501	2025	2025.0055	COP	POLICE						COP			INDGOV	MAHARASHTRA	IND					GOV			1	120	120	12	3	-4.0	10	1	10	-6.65083135391924	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250102143000	https://www.hindustantimes.com/india-news/sarpanch-murder-previous-beed-sp-should-face-probe-demands-damania-101735819364342.html
1218548020	20250102	202501	2025	2025.0055	COP	PRISON						COP			JUD	HIGH COURT						JUD			1	128	128	12	3	-5.0	6	1	6	-5.5956678700361	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250102143000	https://www.express.co.uk/news/uk/1995418/elon-musk-demands-tommy-robinson-release
1218548021	20250102	202501	2025	2025.0055	COP	PRISON						COP			JUD	HIGH COURT						JUD			1	160	160	16	4	-4.0	6	1	6	-5.5956678700361	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250102143000	https://www.express.co.uk/news/uk/1995418/elon-musk-demands-tommy-robinson-release
1218548022	20250102	202501	2025	2025.0055	COP	POLICE						COP			KOR	SOUTH KOREA	KOR								1	190	190	19	4	-10.0	2	1	2	-4.32033719704952	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	1	United States	US	US		39.828175	-98.5795	US	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	20250102143000	http://thepeninsulaqatar.com/article/02/01/2025/south-korea-police-raid-jeju-air-airport-over-fatal-crash
1218548023	20250102	202501	2025	2025.0055	COP	POLICE						COP			MDV	MALE	MDV								1	090	090	09	2	-2.0	8	1	8	-6.84931506849315	3	Queens, New York, United States	US	USNY	NY081	40.7498	-73.7976	971983	3	Queens, New York, United States	US	USNY	NY081	40.7498	-73.7976	971983	3	Queens, New York, United States	US	USNY	NY081	40.7498	-73.7976	971983	20250102143000	https://www.cbsnews.com/texas/news/queens-mass-shooting-outside-nightclub/
1218548024	20250102	202501	2025	2025.0055	COP	DEPUTY						COP			MED	MEDIA						MED			1	010	010	01	1	0.0	10	1	10	3.28947368421052	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20250102143000	https://www.adomonline.com/parliament-assures-smooth-power-transition-ahead-of-inauguration/
1218548025	20250102	202501	2025	2025.0055	COP	POLICE						COP			MED	LOCAL MEDIA						MED			0	013	013	01	1	0.4	8	1	8	0.85348506401138	4	Aligarh, Uttar Pradesh, India	IN	IN36	70278	27.45	83.1333	-2088486	4	Aligarh, Uttar Pradesh, India	IN	IN36	70278	27.45	83.1333	-2088486	4	Aligarh, Uttar Pradesh, India	IN	IN36	70278	27.45	83.1333	-2088486	20250102143000	https://www.orissapost.com/indian-man-crosses-over-illegally-into-pakistan-to-marry-facebook-friend-lands-in-jail/
1218548026	20250102	202501	2025	2025.0055	COP	POLICE						COP			MED	LOCAL MEDIA						MED			0	013	013	01	1	0.4	2	1	2	0.85348506401138	4	Aligarh, Uttar Pradesh, India	IN	IN36	70278	27.45	83.1333	-2088486	4	Mandi Bahauddin, Punjab, Pakistan	PK	PK04	40371	32.5834	73.4843	-2768389	4	Mandi Bahauddin, Punjab, Pakistan	PK	PK04	40371	32.5834	73.4843	-2768389	20250102143000	https://www.orissapost.com/indian-man-crosses-over-illegally-into-pakistan-to-marry-facebook-friend-lands-in-jail/
1218548027	20250102	202501	2025	2025.0055	COP	POLICE						COP			OPP	PROTESTER						OPP			1	175	175	17	4	-9.0	10	1	10	-8.55397148676167	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250102143000	https://www.standardmedia.co.ke/africa/article/2001508949/kenyan-president-acknowledges-police-abuses-at-protests
1218548028	20250102	202501	2025	2025.0055	COP	POLICE						COP			POL	POLE	POL								1	190	190	19	4	-10.0	10	1	10	-2.51572327044025	0								0								0								20250102143000	https://www.kens5.com/article/news/local/crash-utility-pole-raised-patio-speeding-san-antonio/273-f5f1ffd2-88bd-42df-a729-116028a49a8f
1218548029	20250102	202501	2025	2025.0055	COP	POLICE						COP			PTY	PARTY MEMBER									1	173	173	17	4	-5.0	5	1	5	-8.0068143100511	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20250102143000	https://www.ibtimes.co.in/pmk-leader-sowmiya-anbumani-arrested-during-protest-against-anna-university-sexual-assault-877439
1218548030	20250102	202501	2025	2025.0055	COP	POLICE						COP			TTO	TRINIDAD AND TOBAGO	TTO								0	042	042	04	1	1.9	10	1	10	-6.28803245436106	4	Charlotteville, Tobago, Trinidad And Tobago	TD	TD11	27421	11.3256	-60.5471	-1359704	4	Charlotteville, Tobago, Trinidad And Tobago	TD	TD11	27421	11.3256	-60.5471	-1359704	4	Charlotteville, Tobago, Trinidad And Tobago	TD	TD11	27421	11.3256	-60.5471	-1359704	20250102143000	https://www.express.co.uk/news/world/1995292/cruise-journeys-peril-tourists-issued
1218548031	20250102	202501	2025	2025.0055	COP	POLICE						COP			UAF	GUNMEN						UAF			1	193	193	19	4	-10.0	10	1	10	-6.07734806629834	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250102143000	https://www.theguardian.com/us-news/2025/jan/02/mass-shooting-new-york-queens-nightclub-amazura
1218548032	20250102	202501	2025	2025.0055	COP	POLICE						COP			USA	UNITED STATES	USA								1	010	010	01	1	0.0	3	1	3	-5.70890840652447	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250102143000	https://www.archyde.com/new-orleans-truck-attack-married-twice-and-a-us-army-veteran-what-we-know-about-suspect-shamsud-din-jabbar-us-news/
1218548033	20250102	202501	2025	2025.0055	COP	POLICE						COP			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	0	3	Callaway County, Missouri, United States	US	USMO	MO027	38.8667	-91.9002	758468	3	Callaway County, Missouri, United States	US	USMO		38.8667	-91.9002	758468	3	Callaway County, Missouri, United States	US	USMO		38.8667	-91.9002	758468	20250102143000	https://www.komu.com/news/midmissourinews/heres-what-you-need-to-know-thursday-jan-2/article_4b6f6c5e-c8ac-11ef-9054-d751185b6743.html
1218548034	20250102	202501	2025	2025.0055	COP	POLICE						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-7.77096114519428	3	Cedar Rapids, Iowa, United States	US	USIA	IA113	42.0083	-91.6441	465941	3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20250102143000	https://kxel.com/2025/01/02/kxel-morning-news-for-thu-jan-02-2025/
1218548035	20250102	202501	2025	2025.0055	COP	POLICE						COP			USA	SAN DIEGO	USA								1	173	173	17	4	-5.0	5	1	5	-10.2040816326531	3	Cottonwood County, Minnesota, United States	US	USMN	MN033	44.0005	-95.2003	659462	3	Cottonwood County, Minnesota, United States	US	USMN		44.0005	-95.2003	659462	3	Cottonwood County, Minnesota, United States	US	USMN		44.0005	-95.2003	659462	20250102143000	https://www.gowatertown.net/man-dead-arrest-made-in-windom-minnesota-stabbing/
1218548036	20250102	202501	2025	2025.0055	COP	POLICE						COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	0	3	Callaway County, Missouri, United States	US	USMO	MO027	38.8667	-91.9002	758468	3	Callaway County, Missouri, United States	US	USMO		38.8667	-91.9002	758468	3	Callaway County, Missouri, United States	US	USMO		38.8667	-91.9002	758468	20250102143000	https://www.komu.com/news/midmissourinews/heres-what-you-need-to-know-thursday-jan-2/article_4b6f6c5e-c8ac-11ef-9054-d751185b6743.html
1218548037	20250102	202501	2025	2025.0055	COP	POLICE						COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-5.70221752903907	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250102143000	https://www.newsweek.com/new-orleans-attack-shamsud-din-jabbae-isis-2008526
1218548038	20250102	202501	2025	2025.0055	COP	POLICE						COP			USA	UNITED STATES	USA								0	193	193	19	4	-10.0	2	1	2	-5.70890840652447	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250102143000	https://www.archyde.com/new-orleans-truck-attack-married-twice-and-a-us-army-veteran-what-we-know-about-suspect-shamsud-din-jabbar-us-news/
1218548039	20250102	202501	2025	2025.0055	COP	POLICE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	4	1	4	-8.63970588235299	3	Dekalb County, Georgia, United States	US	USGA	GA089	33.7504	-84.2333	1687424	3	Dekalb County, Georgia, United States	US	USGA		33.7504	-84.2333	1687424	3	Dekalb County, Georgia, United States	US	USGA		33.7504	-84.2333	1687424	20250102143000	https://www.mirror.co.uk/news/us-news/new-orleans-terror-attacker-financial-34407166
1218548040	20250102	202501	2025	2025.0055	COP	POLICE						COP			USA	NEW YORK	USA								1	193	193	19	4	-10.0	20	2	20	-7.24137931034483	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20250102143000	https://q1057.com/new-york-nightclub-shooting/
1218548041	20250102	202501	2025	2025.0055	COP	POLICE						COP			VNM	VIETNAMESE	VNM								1	173	173	17	4	-5.0	10	1	10	-7.45098039215687	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20250102143000	https://tuoitrenews.vn/news/society/20250102/police-seize-160000-in-bursting-gambling-ring-involving-vietnamese-at-ho-chi-minh-city-hotel/83694.html
1218548042	20250102	202501	2025	2025.0055	COPGOVCOP	POLICE						COP	GOV	COP											0	040	040	04	1	1.0	5	1	5	-8.55397148676167	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250102143000	https://www.standardmedia.co.ke/africa/article/2001508949/kenyan-president-acknowledges-police-abuses-at-protests
1218548043	20250102	202501	2025	2025.0055	COPMIL	POLICE						COP	MIL												1	010	010	01	1	0.0	2	1	2	-2.45535714285715	4	Endebess, Rift Valley, Kenya	KE	KE08	18585	1.07401	34.8566	-2244394	0								4	Suam, Bukwa, Uganda	UG	UGC4	18585	1.21667	34.7167	-1735180	20250102143000	https://www.standardmedia.co.ke/business/business/article/2001508948/cross-border-security-team-steps-up-surveillance-to-tame-illicit-trade
1218548044	20250102	202501	2025	2025.0055	COPMIL	POLICE						COP	MIL		BUS	TRADER						BUS			1	090	090	09	2	-2.0	2	1	2	-2.45535714285715	4	Nzoia, Kenya (general), Kenya	KE	KE00	18585	0.057004	33.9528	-2260232	4	Nzoia, Kenya (general), Kenya	KE	KE00	18585	0.057004	33.9528	-2260232	4	Nzoia, Kenya (general), Kenya	KE	KE00	18585	0.057004	33.9528	-2260232	20250102143000	https://www.standardmedia.co.ke/business/business/article/2001508948/cross-border-security-team-steps-up-surveillance-to-tame-illicit-trade
1218548045	20250102	202501	2025	2025.0055	CRM	GANG						CRM													0	043	043	04	1	2.8	8	1	8	-7.87878787878788	1	France	FR	FR		46	2	FR	0								1	United Kingdom	UK	UK		54	-4	UK	20250102143000	https://www.express.co.uk/news/politics/1995393/labour-migration-plan-people-smugglers
1218548046	20250102	202501	2025	2025.0055	CRM	ILLEGAL IMMIGRANT						CRM													1	170	170	17	4	-7.0	5	1	5	-5.08474576271187	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20250102143000	https://article.wn.com/view/2025/01/02/Turkiye_intercepts_55726_illegal_immigrants_on_its_seas_in_2/
1218548047	20250102	202501	2025	2025.0055	CRM	GANG						CRM													1	173	173	17	4	-5.0	10	1	10	-6.28803245436106	4	Englishmans Bay, Tobago, Trinidad And Tobago	TD	TD11	27421	11.2856	-60.6741	-1359907	0								4	Englishmans Bay, Tobago, Trinidad And Tobago	TD	TD11	27421	11.2856	-60.6741	-1359907	20250102143000	https://www.express.co.uk/news/world/1995292/cruise-journeys-peril-tourists-issued
1218548048	20250102	202501	2025	2025.0055	CRM	CULPRIT						CRM													0	173	173	17	4	-5.0	5	1	5	-5.83333333333333	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	0								4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	20250102143000	https://www.hindustantimes.com/india-news/delhi-police-investigates-cyber-fraud-involving-fake-ayurvedic-product-ads-101735826208037.html
1218548049	20250102	202501	2025	2025.0055	CRM	GANG						CRM													0	190	190	19	4	-10.0	2	1	2	-8.54700854700855	4	Skopje, Macedonia (general), Macedonia	MK	MK00	27270	42	21.4333	-95841	0								4	Skopje, Macedonia (general), Macedonia	MK	MK00	27270	42	21.4333	-95841	20250102143000	https://english.republika.mk/macedonia/son-of-former-top-police-official-tipped-off-a-major-albanian-drug-gang-that-the-police-is-preparing-a-raid/
1218548050	20250102	202501	2025	2025.0055	CRM	GANG						CRM													0	190	190	19	4	-10.0	3	1	3	-8.54700854700855	1	Albania	AL	AL		41	20	AL	0								1	Albania	AL	AL		41	20	AL	20250102143000	https://english.republika.mk/macedonia/son-of-former-top-police-official-tipped-off-a-major-albanian-drug-gang-that-the-police-is-preparing-a-raid/
1218548051	20250102	202501	2025	2025.0055	CRM	CRIMINAL						CRM			GOV	DEPUTY PRIME MINISTER						GOV			1	173	173	17	4	-5.0	10	1	10	-8.49673202614381	1	Kosovo	KV	KV		42.583333	21	KV	1	Kosovo	KV	KV		42.583333	21	KV	1	Kosovo	KV	KV		42.583333	21	KV	20250102143000	https://english.republika.mk/macedonia/court-rejects-artan-grubis-detention-appeal/
1218548052	20250102	202501	2025	2025.0055	CVL	RESIDENTS						CVL													0	010	010	01	1	0.0	3	1	3	1.00250626566416	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	0								4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	20250102143000	https://www.travelmarketreport.com/destinations/articles/tips-for-planning-a-safari-for-lbgtq-clients
1218548053	20250102	202501	2025	2025.0055	CVL	VILLAGER						CVL													1	010	010	01	1	0.0	10	1	10	-7.30337078651685	4	Fasil, Oromiya, Ethiopia	ET	ET51	149288	6.5	40.5	-617091	0								4	Amhara, Amara, Ethiopia	ET	ET46	149281	11.1667	39.1667	-603950	20250102143000	https://www.newser.com/story/361839/66-wedding-guests-dead-after-truck-plunges-into-river.html
1218548054	20250102	202501	2025	2025.0055	CVL	ENGINEER						CVL													1	010	010	01	1	0.0	10	1	10	-2.10526315789474	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20250102143000	https://tippfm.com/news/weather/temperatures-set-to-plummet-over-the-coming-days/
1218548055	20250102	202501	2025	2025.0055	CVL	COMMUNITY						CVL													0	011	011	01	1	-0.1	10	1	10	-4.36681222707423	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20250102143000	https://allafrica.com/stories/202501020209.html
1218548056	20250102	202501	2025	2025.0055	CVL	MIGRANT						CVL													0	013	013	01	1	0.4	5	1	5	-7.87878787878788	1	Iraq	IZ	IZ		33	44	IZ	0								1	Iraq	IZ	IZ		33	44	IZ	20250102143000	https://www.express.co.uk/news/politics/1995393/labour-migration-plan-people-smugglers
1218548057	20250102	202501	2025	2025.0055	CVL	SCIENTIST						CVL													1	014	014	01	1	0.0	10	1	10	1.59045725646123	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250102143000	https://www.austinchronicle.com/arts/2024-12-27/a-cognitive-scientist-has-tips-for-rethinking-new-years-resolutions/
1218548058	20250102	202501	2025	2025.0055	CVL	VOTER						CVL													0	020	020	02	1	3.0	10	1	10	-4.18848167539267	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20250102143000	https://www.orlandosentinel.com/2025/01/02/letters-remembering-jimmy-carters-great-legacy-fear-debts-burden-trump-must-partner/
1218548059	20250102	202501	2025	2025.0055	CVL	SCIENTIST						CVL													0	020	020	02	1	3.0	3	1	3	-3.65853658536585	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20250102143000	https://www.theatlantic.com/health/archive/2025/01/genomes-somatic-mutations-illness/681173/
1218548060	20250102	202501	2025	2025.0055	CVL	SCIENTIST						CVL													0	110	110	11	3	-2.0	3	1	3	-3.65853658536585	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20250102143000	https://www.theatlantic.com/health/archive/2025/01/genomes-somatic-mutations-illness/681173/
1218548061	20250102	202501	2025	2025.0055	CVL	POPULATION						CVL													1	120	120	12	3	-4.0	10	1	10	-2.93515358361774	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20250102143000	https://www.theatlantic.com/ideas/archive/2025/01/los-angeles-zoning-traffic-reform/681181/
1218548062	20250102	202501	2025	2025.0055	CVL	TOURIST						CVL													1	130	130	13	3	-4.4	10	1	10	-6.28803245436106	4	Charlotteville, Tobago, Trinidad And Tobago	TD	TD11	27421	11.3256	-60.5471	-1359704	0								4	Charlotteville, Tobago, Trinidad And Tobago	TD	TD11	27421	11.3256	-60.5471	-1359704	20250102143000	https://www.express.co.uk/news/world/1995292/cruise-journeys-peril-tourists-issued
1218548063	20250102	202501	2025	2025.0055	CVL	SCIENTIST						CVL													0	130	130	13	3	-4.4	10	1	10	-3.65853658536585	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250102143000	https://www.theatlantic.com/health/archive/2025/01/genomes-somatic-mutations-illness/681173/
1218548064	20250102	202501	2025	2025.0055	CVL	VILLAGE						CVL													1	181	181	18	4	-9.0	10	1	10	-6.65083135391924	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250102143000	https://www.hindustantimes.com/india-news/sarpanch-murder-previous-beed-sp-should-face-probe-demands-damania-101735819364342.html
1218548065	20250102	202501	2025	2025.0055	CVL	VILLAGE						CVL													1	1822	182	18	4	-9.0	10	1	10	-6.65083135391924	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250102143000	https://www.hindustantimes.com/india-news/sarpanch-murder-previous-beed-sp-should-face-probe-demands-damania-101735819364342.html
1218548066	20250102	202501	2025	2025.0055	CVL	NEIGHBOURHOOD						CVL													1	193	193	19	4	-10.0	5	1	5	-2.1505376344086	4	Naqoura, Liban-Sud, Lebanon	LE	LE06	18314	33.1181	35.1397	-799479	0								4	Naqoura, Liban-Sud, Lebanon	LE	LE06	18314	33.1181	35.1397	-799479	20250102143000	https://www.plenglish.com/news/2025/01/02/israel-continues-to-violate-the-ceasefire-agreement-in-lebanon/
1218548067	20250102	202501	2025	2025.0055	CVL	RESIDENTS						CVL			AFR	AFRICA	AFR								0	010	010	01	1	0.0	1	1	1	1.00250626566416	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	20250102143000	https://www.travelmarketreport.com/destinations/articles/tips-for-planning-a-safari-for-lbgtq-clients
1218548068	20250102	202501	2025	2025.0055	CVL	RESIDENTS						CVL			AFR	AFRICA	AFR								0	010	010	01	1	0.0	1	1	1	1.00250626566416	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20250102143000	https://www.travelmarketreport.com/destinations/articles/tips-for-planning-a-safari-for-lbgtq-clients
1218548069	20250102	202501	2025	2025.0055	CVL	MINORITIES						CVL			BGD	BANGLADESH	BGD								0	141	141	14	3	-6.5	4	1	4	-4.82233502538071	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250102143000	https://news.webindia123.com/news/Articles/World/20250102/4272608.html
1218548070	20250102	202501	2025	2025.0055	CVL	COMMUNITY						CVL			BUS	INDUSTRY						BUS			1	060	060	06	2	6.0	2	1	2	2.485966319166	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250102143000	https://www.express.co.uk/travel/articles/1995362/ryanair-British-Airways-airlines-announce-changes-2025
1218548071	20250102	202501	2025	2025.0055	CVL	TOURIST						CVL			CRM	GANG						CRM			1	130	130	13	3	-4.4	5	1	5	-6.28803245436106	4	Englishmans Bay, Tobago, Trinidad And Tobago	TD	TD11	27421	11.2856	-60.6741	-1359907	4	Englishmans Bay, Tobago, Trinidad And Tobago	TD	TD11	27421	11.2856	-60.6741	-1359907	4	Englishmans Bay, Tobago, Trinidad And Tobago	TD	TD11	27421	11.2856	-60.6741	-1359907	20250102143000	https://www.express.co.uk/news/world/1995292/cruise-journeys-peril-tourists-issued
1218548072	20250102	202501	2025	2025.0055	CVL	POPULATION						CVL			EDU	SCHOOL						EDU			1	071	071	07	2	7.4	5	1	5	0.24301336573511	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250102143000	https://www.forbes.com/sites/michaeltnietzel/2025/01/02/the-top-american-universities-for-social-science-research-expenditures/
1218548073	20250102	202501	2025	2025.0055	CVL	COMMUNITY						CVL			GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	4	1	4	-6.3013698630137	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250102143000	https://ticotimes.net/2025/01/02/honduras-threatens-to-expel-u-s-military-bases-over-trumps-deportation-plans
1218548074	20250102	202501	2025	2025.0055	CVL	MIGRANT						CVL			GOV	MINIST						GOV			1	111	111	11	3	-2.0	10	1	10	-7.87878787878788	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250102143000	https://www.express.co.uk/news/politics/1995393/labour-migration-plan-people-smugglers
1218548075	20250102	202501	2025	2025.0055	CVL	TOURIST						CVL			KHM	BATTAMBANG	KHM								1	042	042	04	1	1.9	3	1	3	9.66850828729279	4	Kampot, KâôB, Cambodia	CB	CB21	12341	10.6104	104.181	-1023825	4	Battambang, Batdââ, Cambodia	CB	CB29	12280	13.1027	103.198	-1023114	4	Kampot, KâôB, Cambodia	CB	CB21	12341	10.6104	104.181	-1023825	20250102143000	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/01/02/phnom-penh-tops-new-year-visitor-figures-with-15-million-attendees
1218548076	20250102	202501	2025	2025.0055	CVL	COMMUNITY						CVL			KHMLAB	CAMBODIAN	KHM					LAB			1	012	012	01	1	-0.4	2	1	2	-1.88284518828452	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20250102143000	https://thethaiger.com/news/national/woman-searches-for-cambodian-workers-daughter-in-rayong
1218548077	20250102	202501	2025	2025.0055	CVL	SCIENTIST						CVL			KOR	SOUTH KOREA	KOR								0	020	020	02	1	3.0	2	1	2	-3.65853658536585	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20250102143000	https://www.theatlantic.com/health/archive/2025/01/genomes-somatic-mutations-illness/681173/
1218548078	20250102	202501	2025	2025.0055	CVL	VILLAGE						CVL			MED	MEDIA						MED			0	173	173	17	4	-5.0	8	1	8	0.85348506401138	4	Aligarh, Uttar Pradesh, India	IN	IN36	70278	27.45	83.1333	-2088486	4	Aligarh, Uttar Pradesh, India	IN	IN36	70278	27.45	83.1333	-2088486	4	Aligarh, Uttar Pradesh, India	IN	IN36	70278	27.45	83.1333	-2088486	20250102143000	https://www.orissapost.com/indian-man-crosses-over-illegally-into-pakistan-to-marry-facebook-friend-lands-in-jail/
