1218680806	20250103	202501	2025	2025.0082	EDU	SCHOOL						EDU			MED	NEWSPAPER						MED			0	042	042	04	1	1.9	10	1	10	1.13468179575727	3	Christian School, Iowa, United States	US	USIA	IA153	41.6114	-93.7027	455402	3	Christian School, Iowa, United States	US	USIA		41.6114	-93.7027	455402	3	Christian School, Iowa, United States	US	USIA		41.6114	-93.7027	455402	20250103111500	https://www.tamatoledonews.com/news/local-news/2025/01/03/tana-whitton-hired-as-tama-toledo-christian-schools-new-administrator/
1218680807	20250103	202501	2025	2025.0082	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	1.13468179575727	3	New Life Church, Iowa, United States	US	USIA	IA179	41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	20250103111500	https://www.tamatoledonews.com/news/local-news/2025/01/03/tana-whitton-hired-as-tama-toledo-christian-schools-new-administrator/
1218680808	20250103	202501	2025	2025.0082	EDU	SCHOOL						EDU			USA	CALIFORNIA	USA								1	020	020	02	1	3.0	10	1	10	7.06521739130435	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250103111500	https://www.ok.co.uk/royal/prince-george-could-britains-tallest-34401525
1218680809	20250103	202501	2025	2025.0082	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	1.13468179575727	3	New Life Church, Iowa, United States	US	USIA	IA179	41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	20250103111500	https://www.tamatoledonews.com/news/local-news/2025/01/03/tana-whitton-hired-as-tama-toledo-christian-schools-new-administrator/
1218680810	20250103	202501	2025	2025.0082	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	1.13468179575727	3	Christian School, Iowa, United States	US	USIA	IA153	41.6114	-93.7027	455402	3	Christian School, Iowa, United States	US	USIA		41.6114	-93.7027	455402	3	Christian School, Iowa, United States	US	USIA		41.6114	-93.7027	455402	20250103111500	https://www.tamatoledonews.com/news/local-news/2025/01/03/tana-whitton-hired-as-tama-toledo-christian-schools-new-administrator/
1218680811	20250103	202501	2025	2025.0082	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.76530612244898	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250103111500	https://www.kgou.org/2025-01-03/oklahoma-philanthropist-banker-gene-rainbolt-dies-at-95
1218680812	20250103	202501	2025	2025.0082	EDU	COLLEGE						EDU			USA	PENNSYLVANIA	USA								0	042	042	04	1	1.9	10	1	10	5.84905660377358	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250103111500	https://www.thecourierexpress.com/news/state/ag-secretary-leads-tour-of-2025-farm-show-must-see-exhibits/article_0ff8e6f8-c949-11ef-8542-a7308645f4a4.html
1218680813	20250103	202501	2025	2025.0082	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	0.76530612244898	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250103111500	https://www.kgou.org/2025-01-03/oklahoma-philanthropist-banker-gene-rainbolt-dies-at-95
1218680814	20250103	202501	2025	2025.0082	EDU	STUDENT						EDU			USAEDU	UNITED STATES	USA					EDU			0	057	057	05	1	8.0	1	1	1	1.13468179575727	3	New Life Church, Iowa, United States	US	USIA	IA179	41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	20250103111500	https://www.tamatoledonews.com/news/local-news/2025/01/03/tana-whitton-hired-as-tama-toledo-christian-schools-new-administrator/
1218680815	20250103	202501	2025	2025.0082	EDU	STUDENT						EDU			USAEDU	UNITED STATES	USA					EDU			0	057	057	05	1	8.0	1	1	1	1.13468179575727	3	Christian School, Iowa, United States	US	USIA	IA153	41.6114	-93.7027	455402	3	Christian School, Iowa, United States	US	USIA		41.6114	-93.7027	455402	3	Christian School, Iowa, United States	US	USIA		41.6114	-93.7027	455402	20250103111500	https://www.tamatoledonews.com/news/local-news/2025/01/03/tana-whitton-hired-as-tama-toledo-christian-schools-new-administrator/
1218680816	20250103	202501	2025	2025.0082	EDU	SCHOOL						EDU			tms	TAMA			tms						0	010	010	01	1	0.0	1	1	1	1.13468179575727	3	New Life Church, Iowa, United States	US	USIA	IA179	41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	20250103111500	https://www.tamatoledonews.com/news/local-news/2025/01/03/tana-whitton-hired-as-tama-toledo-christian-schools-new-administrator/
1218680817	20250103	202501	2025	2025.0082	EDU	SCHOOL						EDU			tms	TAMA			tms						0	036	036	03	1	4.0	1	1	1	1.13468179575727	3	New Life Church, Iowa, United States	US	USIA	IA179	41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	3	New Life Church, Iowa, United States	US	USIA		41.0508	-92.408	1975490	20250103111500	https://www.tamatoledonews.com/news/local-news/2025/01/03/tana-whitton-hired-as-tama-toledo-christian-schools-new-administrator/
1218680818	20250103	202501	2025	2025.0082	EDU	COLLEGE						EDU			tms	TAMA			tms						1	043	043	04	1	2.8	5	1	5	4.18994413407822	0								0								0								20250103111500	https://www.tamatoledonews.com/news/local-news/2025/01/03/herink-family-funds-5000-scholarship-to-coe-college/
1218680819	20250103	202501	2025	2025.0082	EGY	EGYPT	EGY																		1	010	010	01	1	0.0	4	1	4	-3.3175355450237	4	Meteorological Authority, Al Qahirah, Egypt	EG	EG11	65350	30.0805	31.2902	11185319	0								4	Meteorological Authority, Al Qahirah, Egypt	EG	EG11	65350	30.0805	31.2902	11185319	20250103111500	https://www.egyptindependent.com/egypt-to-experience-weather-fluctuations-in-coming-days/
1218680820	20250103	202501	2025	2025.0082	EGY	EGYPT	EGY																		1	050	050	05	1	3.5	2	1	2	5.40540540540541	4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	65350	30.0433	31.2326	11230747	0								4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	65350	30.0433	31.2326	11230747	20250103111500	https://www.ena.et/web/eng/w/eng_5737310
1218680821	20250103	202501	2025	2025.0082	EGY	EGYPT	EGY								CVL	TOURIST						CVL			1	042	042	04	1	1.9	2	1	2	0.303030303030303	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250103111500	https://www.egyptindependent.com/unprecedented-revenues-saudi-tourists-spent-le75-billion-in-egypt-in-2024/
1218680822	20250103	202501	2025	2025.0082	EGY	EGYPT	EGY								DEU	GERMANY	DEU								1	043	043	04	1	2.8	10	1	10	0.303030303030303	1	Egypt	EG	EG		27	30	EG	1	Germany	GM	GM		51.5	10.5	GM	1	Egypt	EG	EG		27	30	EG	20250103111500	https://www.egyptindependent.com/unprecedented-revenues-saudi-tourists-spent-le75-billion-in-egypt-in-2024/
1218680823	20250103	202501	2025	2025.0082	EGY	EGYPT	EGY								ETH	ETHIOPIA	ETH								1	013	013	01	1	0.4	2	1	2	5.40540540540541	4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	65350	30.0433	31.2326	11230747	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20250103111500	https://www.ena.et/web/eng/w/eng_5737310
1218680824	20250103	202501	2025	2025.0082	EGY	EGYPT	EGY								ETH	ETHIOPIA	ETH								1	050	050	05	1	3.5	2	1	2	5.40540540540541	4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	65350	30.0433	31.2326	11230747	4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	65350	30.0433	31.2326	11230747	4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	65350	30.0433	31.2326	11230747	20250103111500	https://www.ena.et/web/eng/w/eng_5737310
1218680825	20250103	202501	2025	2025.0082	EGY	EGYPT	EGY								ISR	ISRAELI	ISR								0	057	057	05	1	8.0	1	1	1	-1.81136789506559	1	Egypt	EG	EG		27	30	EG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Egypt	EG	EG		27	30	EG	20250103111500	https://www.flcourier.com/news/busy-and-full-highlights-of-carter-s-life/article_f87a7faa-c9a7-11ef-822b-3b189807ea5f.html
1218680826	20250103	202501	2025	2025.0082	EGY	EGYPT	EGY								ISRGOV	ISRAEL	ISR					GOV			0	057	057	05	1	8.0	1	1	1	-1.81136789506559	1	Egypt	EG	EG		27	30	EG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Egypt	EG	EG		27	30	EG	20250103111500	https://www.flcourier.com/news/busy-and-full-highlights-of-carter-s-life/article_f87a7faa-c9a7-11ef-822b-3b189807ea5f.html
1218680827	20250103	202501	2025	2025.0082	EGY	EGYPTIAN	EGY								SAU	SAUDI	SAU								1	043	043	04	1	2.8	1	1	1	0.303030303030303	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Saudi Arabia	SA	SA		25	45	SA	20250103111500	https://www.egyptindependent.com/unprecedented-revenues-saudi-tourists-spent-le75-billion-in-egypt-in-2024/
1218680828	20250103	202501	2025	2025.0082	EGYGOV	EGYPT	EGY					GOV			ISR	ISRAELI	ISR								0	057	057	05	1	8.0	1	1	1	-1.81136789506559	1	Egypt	EG	EG		27	30	EG	1	Panama	PM	PM		9	-80	PM	1	Egypt	EG	EG		27	30	EG	20250103111500	https://www.flcourier.com/news/busy-and-full-highlights-of-carter-s-life/article_f87a7faa-c9a7-11ef-822b-3b189807ea5f.html
1218680829	20250103	202501	2025	2025.0082	EGYGOV	EGYPTIAN	EGY					GOV			ISRGOV	ISRAELI	ISR					GOV			0	057	057	05	1	8.0	6	1	6	-1.81136789506559	1	Egypt	EG	EG		27	30	EG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Egypt	EG	EG		27	30	EG	20250103111500	https://www.flcourier.com/news/busy-and-full-highlights-of-carter-s-life/article_f87a7faa-c9a7-11ef-822b-3b189807ea5f.html
1218680830	20250103	202501	2025	2025.0082	EGYMED	EGYPT	EGY					MED			SAU	SAUDI ARABIA	SAU								1	043	043	04	1	2.8	2	1	2	0.303030303030303	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250103111500	https://www.egyptindependent.com/unprecedented-revenues-saudi-tourists-spent-le75-billion-in-egypt-in-2024/
1218680831	20250103	202501	2025	2025.0082	EGYMED	EGYPT	EGY					MED			SAU	SAUDI	SAU								1	043	043	04	1	2.8	1	1	1	0.303030303030303	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Saudi Arabia	SA	SA		25	45	SA	20250103111500	https://www.egyptindependent.com/unprecedented-revenues-saudi-tourists-spent-le75-billion-in-egypt-in-2024/
1218680832	20250103	202501	2025	2025.0082	EGYMED	EGYPTIAN	EGY					MED			SAU	SAUDI	SAU								1	043	043	04	1	2.8	4	1	4	0.303030303030303	1	Egypt	EG	EG		27	30	EG	1	Saudi Arabia	SA	SA		25	45	SA	1	Egypt	EG	EG		27	30	EG	20250103111500	https://www.egyptindependent.com/unprecedented-revenues-saudi-tourists-spent-le75-billion-in-egypt-in-2024/
1218680833	20250103	202501	2025	2025.0082	ELI	ACTOR						ELI													1	023	023	02	1	3.4	10	1	10	-9.28433268858805	0								0								0								20250103111500	https://www.moneycontrol.com/entertainment/court-to-decide-allu-arjun-s-bail-plea-in-connection-with-fatal-pushpa-2-stampede-article-12902938.html
1218680834	20250103	202501	2025	2025.0082	ELI	ACTOR						ELI			MED	MEDIA						MED			1	017	017	01	1	0.0	10	1	10	4.63917525773196	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250103111500	https://www.india.com/entertainment/beyond-religion-amitabh-bachchan-pays-tribute-to-ratan-tata-manmohan-singh-in-unique-way-nafisa-ali-says-you-should-be-7511591/
1218680835	20250103	202501	2025	2025.0082	ELI	ACTOR						ELI			OPP	SOCIAL REFORMER						OPP			1	084	084	08	2	7.0	4	1	4	1.14942528735632	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250103111500	https://www.theweek.in/wire-updates/entertainment/2025/01/03/ent8-cinema-pratik-gandhi.html
1218680836	20250103	202501	2025	2025.0082	ESP	MALAGA	ESP																		1	051	051	05	1	3.4	10	1	10	2.99194476409667	0								0								0								20250103111500	https://www.surinenglish.com/lifestyle/tradition-that-cross-between-three-kings-parade-20250103114217-nt.html
1218680837	20250103	202501	2025	2025.0082	ESP	SPAIN	ESP								OPP	THE OPPOSITION						OPP			1	060	060	06	2	6.0	1	1	1	-3.66666666666666	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20250103111500	https://www.euronews.com/2025/01/03/venezuela-offers-97000-reward-for-whereabouts-of-exiled-opposition-candidate
1218680838	20250103	202501	2025	2025.0082	ESP	SPANISH	ESP								OPP	THE OPPOSITION						OPP			1	1722	172	17	4	-5.0	1	1	1	-3.66666666666666	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20250103111500	https://www.euronews.com/2025/01/03/venezuela-offers-97000-reward-for-whereabouts-of-exiled-opposition-candidate
1218680839	20250103	202501	2025	2025.0082	ESP	SPAIN	ESP								VEN	VENEZUELA	VEN								0	042	042	04	1	1.9	2	1	2	-3.66666666666666	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20250103111500	https://www.euronews.com/2025/01/03/venezuela-offers-97000-reward-for-whereabouts-of-exiled-opposition-candidate
1218680840	20250103	202501	2025	2025.0082	ESP	SPAIN	ESP								VEN	VENEZUELA	VEN								0	042	042	04	1	1.9	2	1	2	-3.66666666666666	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20250103111500	https://www.euronews.com/2025/01/03/venezuela-offers-97000-reward-for-whereabouts-of-exiled-opposition-candidate
1218680841	20250103	202501	2025	2025.0082	ESPGOV	SPANISH	ESP					GOV			ESP	MADRID	ESP								0	036	036	03	1	4.0	4	1	4	-3.66666666666666	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20250103111500	https://www.euronews.com/2025/01/03/venezuela-offers-97000-reward-for-whereabouts-of-exiled-opposition-candidate
1218680842	20250103	202501	2025	2025.0082	ESPGOV	SPAIN	ESP					GOV			ESP	MADRID	ESP								0	036	036	03	1	4.0	1	1	1	-3.66666666666666	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20250103111500	https://www.euronews.com/2025/01/03/venezuela-offers-97000-reward-for-whereabouts-of-exiled-opposition-candidate
1218680843	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH																		1	013	013	01	1	0.4	3	1	3	5.40540540540541	4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	65350	30.0433	31.2326	11230747	0								4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	65350	30.0433	31.2326	11230747	20250103111500	https://www.ena.et/web/eng/w/eng_5737310
1218680844	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH																		1	015	015	01	1	0.0	4	1	4	-0.94936708860759	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20250103111500	https://www.downtoearth.org.in/science-technology/story-of-human-origin-is-still-not-figured-out-or-over
1218680845	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH																		1	016	016	01	1	-2.0	4	1	4	-0.94936708860759	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20250103111500	https://www.downtoearth.org.in/science-technology/story-of-human-origin-is-still-not-figured-out-or-over
1218680846	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								AFRCVL	AFRICA	AFR					CVL			1	051	051	05	1	3.4	4	1	4	-0.94936708860759	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20250103111500	https://www.downtoearth.org.in/science-technology/story-of-human-origin-is-still-not-figured-out-or-over
1218680847	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								IGOAFRAFU	AFRICAN UNION	AFR					IGO			1	060	060	06	2	6.0	1	1	1	0.80645161290323	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680848	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								IGOAFRAFU	AFRICAN UNION	AFR					IGO			1	060	060	06	2	6.0	4	1	4	0.80645161290323	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680849	20250103	202501	2025	2025.0082	ETH	ETHIOPIAN	ETH								JORELIGOV	HASSAN	JOR					ELI	GOV		1	040	040	04	1	1.0	1	1	1	0.80645161290323	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680850	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								RUS	RUSSIAN FEDERATION	RUS								1	051	051	05	1	3.4	10	1	10	5.40540540540541	1	Ethiopia	ET	ET		8	38	ET	1	Russia	RS	RS		60	100	RS	1	Ethiopia	ET	ET		8	38	ET	20250103111500	https://www.ena.et/web/eng/w/eng_5737310
1218680851	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								1	030	030	03	1	4.0	10	1	10	-1.12359550561798	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	20250103111500	https://www.firstpost.com/world/ethiopia-somalia-agree-to-counter-islamist-insurgent-attacks-together-13849627.html
1218680852	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								1	0334	033	03	1	6.0	5	1	5	-1.12359550561798	1	Ethiopia	ET	ET		8	38	ET	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	1	Ethiopia	ET	ET		8	38	ET	20250103111500	https://www.firstpost.com/world/ethiopia-somalia-agree-to-counter-islamist-insurgent-attacks-together-13849627.html
1218680853	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								0	040	040	04	1	1.0	4	1	4	0.80645161290323	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680854	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								0	040	040	04	1	1.0	6	1	6	0.80645161290323	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680855	20250103	202501	2025	2025.0082	ETH	ETHIOPIAN	ETH								SOM	SOMALI	SOM								1	042	042	04	1	1.9	1	1	1	-2.98507462686567	4	Somaliland, Somalia (general), Somalia	SO	SO00	25720	9	46	11432102	4	Somaliland, Somalia (general), Somalia	SO	SO00	25720	9	46	11432102	4	Somaliland, Somalia (general), Somalia	SO	SO00	25720	9	46	11432102	20250103111500	https://www.dailysabah.com/politics/diplomacy/turkiye-mediated-deal-drives-thaw-in-somalian-ethiopian-ties
1218680856	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								1	060	060	06	2	6.0	4	1	4	-1.12359550561798	1	Ethiopia	ET	ET		8	38	ET	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20250103111500	https://www.firstpost.com/world/ethiopia-somalia-agree-to-counter-islamist-insurgent-attacks-together-13849627.html
1218680857	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								1	060	060	06	2	6.0	1	1	1	-1.12359550561798	1	Ethiopia	ET	ET		8	38	ET	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	1	Ethiopia	ET	ET		8	38	ET	20250103111500	https://www.firstpost.com/world/ethiopia-somalia-agree-to-counter-islamist-insurgent-attacks-together-13849627.html
1218680858	20250103	202501	2025	2025.0082	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								1	074	074	07	2	8.5	5	1	5	-1.12359550561798	1	Ethiopia	ET	ET		8	38	ET	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	1	Ethiopia	ET	ET		8	38	ET	20250103111500	https://www.firstpost.com/world/ethiopia-somalia-agree-to-counter-islamist-insurgent-attacks-together-13849627.html
1218680859	20250103	202501	2025	2025.0082	ETH	ETHIOPIAN	ETH								SOMGOV	SOMALIA	SOM					GOV			1	040	040	04	1	1.0	1	1	1	0.80645161290323	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680860	20250103	202501	2025	2025.0082	ETHGOVMIL	ETHIOPIA	ETH					GOV	MIL		SOM	SOMALIA	SOM								1	042	042	04	1	1.9	1	1	1	0.80645161290323	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680861	20250103	202501	2025	2025.0082	ETHGOVMIL	ETHIOPIAN	ETH					GOV	MIL		SOM	SOMALIA	SOM								1	042	042	04	1	1.9	3	1	3	0.80645161290323	4	Doolow, Gedo, Somalia	SO	SO06	25683	4.16639	42.0786	-3220324	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680862	20250103	202501	2025	2025.0082	ETHGOVMIL	ETHIOPIAN	ETH					GOV	MIL		SOM	SOMALIA	SOM								1	042	042	04	1	1.9	2	1	2	0.80645161290323	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680863	20250103	202501	2025	2025.0082	ETHGOVMIL	ETHIOPIA	ETH					GOV	MIL		SOM	SOMALIA	SOM								1	042	042	04	1	1.9	1	1	1	0.80645161290323	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680864	20250103	202501	2025	2025.0082	ETHGOVMIL	ETHIOPIA	ETH					GOV	MIL		SOM	SOMALIA	SOM								1	042	042	04	1	1.9	1	1	1	0.80645161290323	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20250103111500	https://www.barrons.com/news/ethiopia-backs-new-peacekeeping-force-in-somalia-0159ce6b
1218680865	20250103	202501	2025	2025.0082	EUR	EUROPE	EUR																		0	043	043	04	1	2.8	10	1	10	0.19011406844107	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20250103111500	https://www.bigissue.com/news/environment/wild-bison-uk-rewilding-nature-crisis/
