1215465409	20241213	202412	2024	2024.9397	CANGOV	CANADA	CAN					GOV			CAN	ONTARIO	CAN								1	012	012	01	1	-0.4	2	1	2	0	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241213133000	https://www.exetertoday.ca/2024/12/13/71575/
1215465410	20241213	202412	2024	2024.9397	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								1	013	013	01	1	0.4	2	1	2	0	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241213133000	https://www.exetertoday.ca/2024/12/13/71575/
1215465411	20241213	202412	2024	2024.9397	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								0	112	112	11	3	-2.0	2	1	2	-1.26091173617847	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20241213133000	https://www.nationalobserver.com/2024/12/13/news/canada-new-emission-target-climate-progress
1215465412	20241213	202412	2024	2024.9397	CHE	SWITZERLAND	CHE								COL	COLOMBIA	COL								1	046	046	04	1	7.0	1	1	1	-5.17241379310345	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	1	Colombia	CO	CO		4	-72	CO	1	Lithuania	LH	LH		56	24	LH	20241213133000	https://theprint.in/economy/switzerland-suspends-mfn-status-to-india/2402407/
1215465413	20241213	202412	2024	2024.9397	CHE	SWITZERLAND	CHE								COL	COLOMBIA	COL								1	046	046	04	1	7.0	4	1	4	-5.17241379310345	1	Switzerland	SZ	SZ		47	8	SZ	1	Colombia	CO	CO		4	-72	CO	1	Lithuania	LH	LH		56	24	LH	20241213133000	https://theprint.in/economy/switzerland-suspends-mfn-status-to-india/2402407/
1215465414	20241213	202412	2024	2024.9397	CHE	SWITZERLAND	CHE								LTU	LITHUANIA	LTU								1	046	046	04	1	7.0	1	1	1	-5.17241379310345	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	1	Colombia	CO	CO		4	-72	CO	1	Lithuania	LH	LH		56	24	LH	20241213133000	https://theprint.in/economy/switzerland-suspends-mfn-status-to-india/2402407/
1215465415	20241213	202412	2024	2024.9397	CHE	SWITZERLAND	CHE								LTU	LITHUANIA	LTU								1	046	046	04	1	7.0	4	1	4	-5.17241379310345	1	Switzerland	SZ	SZ		47	8	SZ	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20241213133000	https://theprint.in/economy/switzerland-suspends-mfn-status-to-india/2402407/
1215465416	20241213	202412	2024	2024.9397	CHN	CHINA	CHN																		1	035	035	03	1	7.0	10	1	10	1.7467248908297	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20241213133000	https://www.gsmarena.com/vivo_x200_pro_and_x200_are_now_global-news-65725.php
1215465417	20241213	202412	2024	2024.9397	CHN	QINGDAO	CHN																		0	046	046	04	1	7.0	1	1	1	3.30296127562642	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	0								4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20241213133000	https://autonews.gasgoo.com/china_news/70035416.html
1215465418	20241213	202412	2024	2024.9397	CHN	CHINA	CHN																		0	046	046	04	1	7.0	4	1	4	3.30296127562642	4	Jiefang, Qinghai, China	CH	CH06	13208	35.9922	102.716	10732713	0								4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20241213133000	https://autonews.gasgoo.com/china_news/70035416.html
1215465419	20241213	202412	2024	2024.9397	CHN	BEIJING	CHN																		1	046	046	04	1	7.0	9	1	9	4.97641563700789	4	Jiefang, Qinghai, China	CH	CH06	13208	35.9922	102.716	10732713	0								4	Jiefang, Qinghai, China	CH	CH06	13208	35.9922	102.716	10732713	20241213133000	https://autonews.gasgoo.com/china_news/70035410.html
1215465420	20241213	202412	2024	2024.9397	CHN	CHINA	CHN																		0	084	084	08	2	7.0	2	1	2	3.30296127562642	4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	0								4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	20241213133000	https://autonews.gasgoo.com/china_news/70035416.html
1215465421	20241213	202412	2024	2024.9397	CHN	GREAT WALL	CHN																		0	111	111	11	3	-2.0	5	1	5	3.30296127562642	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20241213133000	https://autonews.gasgoo.com/china_news/70035416.html
1215465422	20241213	202412	2024	2024.9397	CHN	CHINA	CHN																		0	130	130	13	3	-4.4	2	1	2	-2.74083031035872	1	China	CH	CH		35	105	CH	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241213133000	https://www.theatlantic.com/politics/archive/2024/12/trump-gop-rural-supporters/680981/
1215465423	20241213	202412	2024	2024.9397	CHN	CHINA	CHN																		0	130	130	13	3	-4.4	2	1	2	-2.74083031035872	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241213133000	https://www.theatlantic.com/politics/archive/2024/12/trump-gop-rural-supporters/680981/
1215465424	20241213	202412	2024	2024.9397	CHN	CHINESE	CHN								BRA	BRAZIL	BRA								1	111	111	11	3	-2.0	2	1	2	2.77777777777777	1	China	CH	CH		35	105	CH	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241213133000	https://autonews.gasgoo.com/china_news/70035415.html
1215465425	20241213	202412	2024	2024.9397	CHN	CHINESE	CHN								BRA	BRAZIL	BRA								1	111	111	11	3	-2.0	6	1	6	2.77777777777777	1	China	CH	CH		35	105	CH	1	Brazil	BR	BR		-10	-55	BR	1	China	CH	CH		35	105	CH	20241213133000	https://autonews.gasgoo.com/china_news/70035415.html
1215465426	20241213	202412	2024	2024.9397	CHN	BEIJING	CHN								BUS	COMPANY						BUS			1	0331	033	03	1	5.2	10	1	10	8.1447963800905	0								0								0								20241213133000	https://autonews.gasgoo.com/icv/70035412.html
1215465427	20241213	202412	2024	2024.9397	CHN	CHINA	CHN								BUS	MANUFACTURER						BUS			1	037	037	03	1	5.0	3	1	3	1.85758513931889	4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	20241213133000	https://www.healthcareitnews.com/category/resource-topic/government?id=74999&type=news&page=2
1215465428	20241213	202412	2024	2024.9397	CHN	SHANGHAI	CHN								BUS	MANUFACTURER						BUS			1	051	051	05	1	3.4	10	1	10	7.31707317073171	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	20241213133000	https://autonews.gasgoo.com/new_energy/70035418.html
1215465429	20241213	202412	2024	2024.9397	CHN	SHANGHAI	CHN								BUS	COMPANY						BUS			1	057	057	05	1	8.0	1	1	1	10.2888086642599	4	Shiyan, Hubei, China	CH	CH12	13121	32.6475	110.778	-1926036	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20241213133000	https://autonews.gasgoo.com/china_news/70035406.html
1215465430	20241213	202412	2024	2024.9397	CHN	SHANGHAI	CHN								BUS	COMPANY						BUS			1	057	057	05	1	8.0	1	1	1	10.2888086642599	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20241213133000	https://autonews.gasgoo.com/china_news/70035406.html
1215465431	20241213	202412	2024	2024.9397	CHN	BEIJING	CHN								CHNBUS	CHINESE	CHN					BUS			1	045	045	04	1	5.0	10	1	10	1.6260162601626	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241213133000	https://www.marketscreener.com/quote/stock/THE-GOLDMAN-SACHS-GROUP-I-12831/news/Goldman-Sachs-granted-licence-for-China-fund-sales-48588928/
1215465432	20241213	202412	2024	2024.9397	CHN	CHINESE	CHN								EDU	UNIVERSITY						EDU			0	060	060	06	2	6.0	2	1	2	3.30296127562642	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	20241213133000	https://autonews.gasgoo.com/china_news/70035416.html
1215465433	20241213	202412	2024	2024.9397	CHN	SHANGHAI	CHN								EDU	UNIVERSITY						EDU			1	060	060	06	2	6.0	2	1	2	1.81347150259068	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241213133000	https://autonews.gasgoo.com/new_energy/70035404.html
1215465434	20241213	202412	2024	2024.9397	CHN	CHINA	CHN								EGY	EGYPT	EGY								0	042	042	04	1	1.9	2	1	2	-3.36700336700337	1	China	CH	CH		35	105	CH	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20241213133000	https://www.aljazeera.com/news/2024/12/13/celebration-in-damascus-as-world-leaders-discuss-challenges-facing-syria
1215465435	20241213	202412	2024	2024.9397	CHN	CHINA	CHN								GBR	BRITISH	GBR								0	1822	182	18	4	-9.0	1	1	1	-8.23429541595925	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241213133000	https://rightwingnews.com/media/eating-human-flesh-top-12-bizarre-shocking-cannibal-stories-2014/
1215465436	20241213	202412	2024	2024.9397	CHN	CHINA	CHN								GBR	BRITISH	GBR								0	1822	182	18	4	-9.0	1	1	1	-8.23429541595925	1	China	CH	CH		35	105	CH	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241213133000	https://rightwingnews.com/media/eating-human-flesh-top-12-bizarre-shocking-cannibal-stories-2014/
1215465437	20241213	202412	2024	2024.9397	CHN	CHINESE	CHN								GOV	PRESIDENT						GOV			1	017	017	01	1	0.0	4	1	4	1.44927536231884	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241213133000	https://www.euronews.com/2024/12/13/xi-unlikely-to-attend-trumps-inauguration-after-surprise-invitation-experts-say
1215465438	20241213	202412	2024	2024.9397	CHN	CHINA	CHN								RUS	RUSSIA	RUS								1	043	043	04	1	2.8	10	1	10	-0.86206896551724	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241213133000	https://tass.com/politics/1887033
1215465439	20241213	202412	2024	2024.9397	CHN	CHINA	CHN								USAMED	WALL STREET JOURNAL	USA					MED			0	020	020	02	1	3.0	3	1	3	-4.40366972477064	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241213133000	https://nymag.com/intelligencer/article/kennedy-bhattacharya-markay-trump-covid.html
1215465440	20241213	202412	2024	2024.9397	CHNBUS	CHINA	CHN					BUS			BUS	COMPANY						BUS			0	057	057	05	1	8.0	2	1	2	3.30296127562642	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20241213133000	https://autonews.gasgoo.com/china_news/70035416.html
1215465441	20241213	202412	2024	2024.9397	CHNCOP	CHINA	CHN					COP			CHN	CHINESE	CHN								1	173	173	17	4	-5.0	4	1	4	-7.981220657277	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241213133000	https://www.bangkokpost.com/thailand/general/2919370/asian-scammers-nabbed-in-pattaya
1215465442	20241213	202412	2024	2024.9397	CHNCOP	CHINA	CHN					COP			CVL	NATIONALS						CVL			1	112	112	11	3	-2.0	4	1	4	-7.981220657277	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241213133000	https://www.bangkokpost.com/thailand/general/2919370/asian-scammers-nabbed-in-pattaya
1215465443	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			EGY	EGYPT	EGY								0	042	042	04	1	1.9	2	1	2	-3.36700336700337	1	China	CH	CH		35	105	CH	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20241213133000	https://www.aljazeera.com/news/2024/12/13/celebration-in-damascus-as-world-leaders-discuss-challenges-facing-syria
1215465444	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			EGY	EGYPT	EGY								0	042	042	04	1	1.9	6	1	6	-3.36700336700337	1	China	CH	CH		35	105	CH	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20241213133000	https://www.aljazeera.com/news/2024/12/13/celebration-in-damascus-as-world-leaders-discuss-challenges-facing-syria
1215465445	20241213	202412	2024	2024.9397	CHNGOV	CHINESE	CHN					GOV			GOV	PRESIDENT						GOV			1	017	017	01	1	0.0	6	1	6	1.44927536231884	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241213133000	https://www.euronews.com/2024/12/13/xi-unlikely-to-attend-trumps-inauguration-after-surprise-invitation-experts-say
1215465446	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								0	011	011	01	1	-0.1	2	1	2	-0.67681895093063	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465447	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								0	011	011	01	1	-0.1	2	1	2	-0.67681895093063	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465448	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-0.67681895093063	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465449	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-0.67681895093063	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465450	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								0	124	124	12	3	-4.0	4	1	4	-0.67681895093063	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465451	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USAGOV	WASHINGTON	USA					GOV			0	011	011	01	1	-0.1	4	1	4	-0.67681895093063	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465452	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USAGOV	UNITED STATES	USA					GOV			0	011	011	01	1	-0.1	2	1	2	-0.67681895093063	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465453	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USAGOV	WASHINGTON	USA					GOV			0	120	120	12	3	-4.0	4	1	4	-0.67681895093063	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465454	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USAGOV	UNITED STATES	USA					GOV			0	120	120	12	3	-4.0	2	1	2	-0.67681895093063	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465455	20241213	202412	2024	2024.9397	CHNGOV	CHINA	CHN					GOV			USAGOV	WASHINGTON	USA					GOV			0	124	124	12	3	-4.0	6	1	6	-0.67681895093063	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241213133000	https://www.marketscreener.com/news/latest/Biden-administration-inks-new-science-cooperation-deal-with-China-Republicans-cry-foul-48588866/
1215465456	20241213	202412	2024	2024.9397	CHRPRO230	METHODIST				CHR	PRO				USA	TEXAS	USA								0	051	051	05	1	3.4	2	1	2	-3.53697749196141	1	Spain	SP	SP		40	-4	SP	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Spain	SP	SP		40	-4	SP	20241213133000	https://foxsanantonio.com/newsletter-daily/migrant-rights-group-warns-undocumented-texans-to-plan-for-deportations-mexico-united-states-border-president-elect-trump
1215465457	20241213	202412	2024	2024.9397	CHRPRO230	METHODIST				CHR	PRO				USA	TEXAS	USA								0	051	051	05	1	3.4	8	1	8	-3.53697749196141	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241213133000	https://foxsanantonio.com/newsletter-daily/migrant-rights-group-warns-undocumented-texans-to-plan-for-deportations-mexico-united-states-border-president-elect-trump
1215465458	20241213	202412	2024	2024.9397	COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								QATMED	AL JAZEERA	QAT					MED			0	013	013	01	1	0.4	1	1	1	-6.16600790513834	4	Kenge, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-5.31667	19.9833	-2047797	4	Panzi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-7.21667	17.9667	-2058682	4	Panzi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-7.21667	17.9667	-2058682	20241213133000	https://www.aljazeera.com/features/2024/12/13/fears-in-drc-as-mystery-disease-kills-dozens-mainly-children
1215465459	20241213	202412	2024	2024.9397	COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								QATMED	AL JAZEERA	QAT					MED			0	013	013	01	1	0.4	3	1	3	-6.16600790513834	4	Panzi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-7.21667	17.9667	-2058682	4	Panzi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-7.21667	17.9667	-2058682	4	Panzi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-7.21667	17.9667	-2058682	20241213133000	https://www.aljazeera.com/features/2024/12/13/fears-in-drc-as-mystery-disease-kills-dozens-mainly-children
1215465460	20241213	202412	2024	2024.9397	COGGOVHLH	CONGO	COG					GOV	HLH		MED	MEDIA						MED			0	044	044	04	1	2.5	10	1	10	-6.16600790513834	4	Panzi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-7.21667	17.9667	-2058682	4	Panzi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-7.21667	17.9667	-2058682	4	Panzi, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-7.21667	17.9667	-2058682	20241213133000	https://www.aljazeera.com/features/2024/12/13/fears-in-drc-as-mystery-disease-kills-dozens-mainly-children
1215465461	20241213	202412	2024	2024.9397	COL	COLOMBIA	COL																		1	190	190	19	4	-10.0	2	1	2	-3.56164383561644	1	Colombia	CO	CO		4	-72	CO	0								1	Colombia	CO	CO		4	-72	CO	20241213133000	https://www.bangkokpost.com/thailand/general/2919367/ratchaburi-man-busted-with-50-rare-exotic-animals
1215465462	20241213	202412	2024	2024.9397	COL	COLOMBIA	COL								AFR	AFRICA	AFR								0	130	130	13	3	-4.4	10	1	10	-3.56164383561644	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20241213133000	https://www.bangkokpost.com/thailand/general/2919367/ratchaburi-man-busted-with-50-rare-exotic-animals
1215465463	20241213	202412	2024	2024.9397	COL	COLOMBIA	COL								CHE	SWITZERLAND	CHE								1	046	046	04	1	7.0	5	1	5	-5.17241379310345	1	Switzerland	SZ	SZ		47	8	SZ	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	1	Switzerland	SZ	SZ		47	8	SZ	20241213133000	https://theprint.in/economy/switzerland-suspends-mfn-status-to-india/2402407/
1215465464	20241213	202412	2024	2024.9397	COL	COLOMBIA	COL								THA	RATCHABURI	THA								1	190	190	19	4	-10.0	2	1	2	-3.56164383561644	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20241213133000	https://www.bangkokpost.com/thailand/general/2919367/ratchaburi-man-busted-with-50-rare-exotic-animals
1215465465	20241213	202412	2024	2024.9397	COP	POLICE						COP													0	015	015	01	1	0.0	36	9	36	-6.22773173831321	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20241213133000	https://www.halsteadgazette.co.uk/news/national/24793115.woman-injured-beach-attack-said-friend-amie-gray-saved-life-court-told/
1215465466	20241213	202412	2024	2024.9397	COP	POLICE						COP													0	015	015	01	1	0.0	54	9	54	-6.22773173831321	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241213133000	https://www.halsteadgazette.co.uk/news/national/24793115.woman-injured-beach-attack-said-friend-amie-gray-saved-life-court-told/
1215465467	20241213	202412	2024	2024.9397	COP	DEPUTY						COP													1	030	030	03	1	4.0	10	1	10	5.60625814863103	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20241213133000	https://www.centralchronicle.com/trade-between-india-uae-has-reached-new-heights-due-to-success-of-cepa-uae-dpm-and-fm/
1215465468	20241213	202412	2024	2024.9397	COP	POLICE						COP													1	073	073	07	2	7.4	10	1	10	-6.25	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20241213133000	https://www.thedailystar.net/news/bangladesh/crime-justice/news/2-dbbl-employees-kidnapped-tk-28-lakh-looted-sirajganj-3775376
1215465469	20241213	202412	2024	2024.9397	COP	POLICE						COP													0	084	084	08	2	7.0	2	1	2	-5.94262295081967	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	0								5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20241213133000	https://www.bbc.com/news/articles/cwy940lg3nwo
1215465470	20241213	202412	2024	2024.9397	COP	POLICE						COP													1	090	090	09	2	-2.0	2	1	2	-7.35294117647059	4	Ewarton, Saint Catherine, Jamaica	JM	JM10	18427	18.1768	-77.0864	-3751753	0								4	Ewarton, Saint Catherine, Jamaica	JM	JM10	18427	18.1768	-77.0864	-3751753	20241213133000	https://www.jamaicaobserver.com/2024/12/13/two-persons-interest-linstead-murder-killed-police-operation/
1215465471	20241213	202412	2024	2024.9397	COP	DETECTIVE						COP													0	090	090	09	2	-2.0	2	1	2	-5.41237113402062	3	Yellowstone County, Montana, United States	US	USMT	MT111	45.9166	-108.301	1719558	0								3	Yellowstone County, Montana, United States	US	USMT		45.9166	-108.301	1719558	20241213133000	https://missoulian.com/news/state-and-regional/billings-police-misconduct-felony-cases-dropped/article_81ab25b4-3cb1-5118-9e12-bb6d76467ea6.html
1215465472	20241213	202412	2024	2024.9397	COP	DETECTIVE						COP													0	090	090	09	2	-2.0	3	1	3	-5.41237113402062	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20241213133000	https://missoulian.com/news/state-and-regional/billings-police-misconduct-felony-cases-dropped/article_81ab25b4-3cb1-5118-9e12-bb6d76467ea6.html
1215465473	20241213	202412	2024	2024.9397	COP	POLICE						COP													0	090	090	09	2	-2.0	10	1	10	-6.25	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20241213133000	https://www.thedailystar.net/news/bangladesh/crime-justice/news/2-dbbl-employees-kidnapped-tk-28-lakh-looted-sirajganj-3775376
1215465474	20241213	202412	2024	2024.9397	COP	POLICE						COP													1	100	100	10	3	-5.0	10	1	10	0.39735099337749	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20241213133000	https://timesofmalta.com/article/blurring-lines-money-power-dangerous-president.1102419
1215465475	20241213	202412	2024	2024.9397	COP	POLICE						COP													0	110	110	11	3	-2.0	6	1	6	-5.94262295081967	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	0								5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20241213133000	https://www.bbc.com/news/articles/cwy940lg3nwo
