1213789223	20241205	202412	2024	2024.9178	BRA	BRAZIL	BRA																		1	030	030	03	1	4.0	10	1	10	2.59541984732825	4	Hortolandia, SãPaulo, Brazil	BR	BR27	11543	-23.358	-46.531	10968614	0								4	Hortolandia, SãPaulo, Brazil	BR	BR27	11543	-23.358	-46.531	10968614	20241205081500	https://www.finanznachrichten.de/nachrichten-2024-12/63999728-telebras-and-ses-implemented-more-than-1-500-internet-access-points-in-brazil-s-northern-region-via-ses-17-004.htm
1213789224	20241205	202412	2024	2024.9178	BRA	BRAZIL	BRA								BUS	COMPANY						BUS			1	043	043	04	1	2.8	8	1	8	3.95778364116095	4	Aurizona, MaranhãBR, Brazil	BR	BR13	18585	-1.28333	-45.7667	-626664	4	Aurizona, MaranhãBR, Brazil	BR	BR13	18585	-1.28333	-45.7667	-626664	4	Aurizona, MaranhãBR, Brazil	BR	BR13	18585	-1.28333	-45.7667	-626664	20241205081500	https://www.modernreaders.com/news/2024/12/05/equinox-gold-cveeqx-price-target-raised-to-c9-50.html
1213789225	20241205	202412	2024	2024.9178	BUS	AIRLINE						BUS													1	010	010	01	1	0.0	8	1	8	1.03092783505155	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	0								4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20241205081500	https://www.bignewsnetwork.com/news/274821802/cambodia-records-nearly-5-mln-air-passengers-in-first-10-months-of-2024
1213789226	20241205	202412	2024	2024.9178	BUS	BANK						BUS													0	010	010	01	1	0.0	5	1	5	-0.8984725965858	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	0								4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20241205081500	https://www.news24.com/citypress/news/stokvel-shenanigans-headaches-and-trust-issues-abound-ahead-of-december-payouts-20241205
1213789227	20241205	202412	2024	2024.9178	BUS	COMMERCIAL BANK						BUS													1	010	010	01	1	0.0	3	1	3	-1.78571428571429	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	0								4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20241205081500	https://www.marketscreener.com/news/latest/Ugandan-shilling-firms-on-charity-and-commodity-FX-inflows-48527798/
1213789228	20241205	202412	2024	2024.9178	BUS	TRADER						BUS													1	013	013	01	1	0.4	10	1	10	1.48936170212766	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20241205081500	https://www.legit.ng/business-economy/economy/1628913-naira-appreciates-massively-black-market-remains-stable-official-window/
1213789229	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS													0	018	018	01	1	3.4	3	1	3	-3.10296191819464	3	Rockefeller Center, New York, United States	US	USNY	NY061	40.759	-73.979	962749	0								3	Rockefeller Center, New York, United States	US	USNY		40.759	-73.979	962749	20241205081500	https://www.hurriyetdailynews.com/top-executive-shot-dead-outside-new-york-hotel-203297
1213789230	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS													0	018	018	01	1	3.4	1	1	1	-3.10296191819464	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Rockefeller Center, New York, United States	US	USNY		40.759	-73.979	962749	20241205081500	https://www.hurriyetdailynews.com/top-executive-shot-dead-outside-new-york-hotel-203297
1213789231	20241205	202412	2024	2024.9178	BUS	INDUSTRY						BUS													1	020	020	02	1	3.0	10	1	10	4.66867469879518	1	Liberia	LI	LI		6.5	-9.5	LI	0								1	Liberia	LI	LI		6.5	-9.5	LI	20241205081500	https://www.liberianobserver.com/news/moc-embarks-on-afcfta-awareness-sensitization-nationwide/article_8603f0e6-b2c8-11ef-bdde-e774d4e87787.html
1213789232	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS													0	0231	023	02	1	3.4	10	1	10	7.39348370927318	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20241205081500	https://www.michigandaily.com/news/campus-life/umich-arts-initiative-and-ross-impact-studio-host-makeda-easters-making-it-napshots-from-the-artist-pay-project-exhibit/
1213789233	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS													1	026	026	02	1	4.0	10	1	10	-3.32167832167833	0								0								0								20241205081500	https://www.rnz.co.nz/news/business/535801/all-of-a-sudden-you-have-to-tell-them-it-s-all-over-solarzero-collapse-shocks-installers
1213789234	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS													1	036	036	03	1	4.0	10	1	10	-1.56862745098039	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20241205081500	https://au.news.yahoo.com/tourists-just-metres-from-predator-in-dangerous-jet-ski-trend-072409382.html
1213789235	20241205	202412	2024	2024.9178	BUS	INVESTOR						BUS													1	071	071	07	2	7.4	10	1	10	4.58248472505092	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241205081500	https://www.finanznachrichten.de/nachrichten-2024-12/63999761-difc-opens-2nd-future-sustainability-summit-to-accelerate-global-transition-to-low-carbon-climate-stable-future-011.htm
1213789236	20241205	202412	2024	2024.9178	BUS	INDUSTRY						BUS													0	072	072	07	2	8.3	6	1	6	1.9559902200489	4	Tunbridge Wells, Kent, United Kingdom	UK	UKG5	40117	51.1333	0.283333	-2606622	0								4	Tunbridge Wells, Kent, United Kingdom	UK	UKG5	40117	51.1333	0.283333	-2606622	20241205081500	https://www.railwaygazette.com/uk/uk-railway-news-round-up/67930.article
1213789237	20241205	202412	2024	2024.9178	BUS	COMPANIES						BUS													1	080	080	08	2	5.0	10	1	10	1.66320166320166	4	Envigado, Antioquia, Colombia	CO	CO02	13424	6.17064	-75.5853	-584586	0								4	Envigado, Antioquia, Colombia	CO	CO02	13424	6.17064	-75.5853	-584586	20241205081500	https://www.wkrb13.com/2024/12/05/almacenes-exito-exto-its-competitors-critical-review.html
1213789238	20241205	202412	2024	2024.9178	BUS	COMPANIES						BUS													1	084	084	08	2	7.0	10	1	10	1.50375939849624	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20241205081500	https://www.marketscreener.com/quote/stock/ADVERTY-AB-120975207/news/Adverty-s-partnership-with-League-M-has-delivered-strong-growth-48528908/
1213789239	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS													1	1621	162	16	4	-5.6	5	1	5	1.60771704180064	0								0								0								20241205081500	https://employeebenefits.co.uk/total-reward/adam-craggs-how-employers-can-plan-for-budget-announcements-in-reward-strategies/280014.article
1213789240	20241205	202412	2024	2024.9178	BUS	BOSS						BUS													1	193	193	19	4	-10.0	6	1	6	-4.99265785609398	3	East Harlem, New York, United States	US	USNY	NY061	40.7947	-73.9425	2083753	0								3	East Harlem, New York, United States	US	USNY		40.7947	-73.9425	2083753	20241205081500	https://www.mirror.co.uk/news/us-news/unitedhealthcare-boss-brian-thompson-shot-34251497
1213789241	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS			BEN	BENIN	BEN								1	172	172	17	4	-5.0	8	1	8	-3.4	4	Arlit, Agadez, Niger	NG	NG01	22553	18.7369	7.38528	-1077922	1	Benin	BN	BN		9.5	2.25	BN	4	Niamey, Niamey, Niger	NG	NG08	22581	13.5167	2.11667	-1084956	20241205081500	https://allafrica.com/stories/202412050131.html
1213789242	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS			BRA	BRAZIL	BRA								1	042	042	04	1	1.9	8	1	8	3.95778364116095	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20241205081500	https://www.modernreaders.com/news/2024/12/05/equinox-gold-cveeqx-price-target-raised-to-c9-50.html
1213789243	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS			COP	POLICE						COP			0	010	010	01	1	0.0	3	1	3	-10.3411513859275	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241205081500	https://www.dailymail.co.uk/tvshowbiz/article-14160127/90-day-fiance-leida-margaretha-court-fraud-theft.html
1213789244	20241205	202412	2024	2024.9178	BUS	INVESTOR						BUS			CVL	CITIZEN						CVL			0	071	071	07	2	7.4	5	1	5	-2.09677419354838	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20241205081500	https://www.phnompenhpost.com/business/construction-real-estate-debt-hits-18b-amid-post-pandemic-decline
1213789245	20241205	202412	2024	2024.9178	BUS	AIRLINE						BUS			GOV	REGULATOR						GOV			1	010	010	01	1	0.0	10	1	10	-2.1978021978022	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20241205081500	https://www.rediff.com/business/report/akasa-seeks-exemption-for-cat-iii-trained-pilots-from-fog-mandate/20241205.htm
1213789246	20241205	202412	2024	2024.9178	BUS	COMPANIES						BUS			GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	5	1	5	2.59541984732825	1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	20241205081500	https://www.finanznachrichten.de/nachrichten-2024-12/63999728-telebras-and-ses-implemented-more-than-1-500-internet-access-points-in-brazil-s-northern-region-via-ses-17-004.htm
1213789247	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS			GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	10	1	10	-3.33333333333333	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241205081500	https://www.djc.com/news/bu/12167248.html
1213789248	20241205	202412	2024	2024.9178	BUS	INDUSTRY						BUS			GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	6	1	6	3.08008213552361	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241205081500	https://eturbonews.com/world-travel-market-brings-hotel-experts-speak-london/
1213789249	20241205	202412	2024	2024.9178	BUS	INDUSTRY						BUS			GOV	PRESIDENT						GOV			1	111	111	11	3	-2.0	6	1	6	3.08008213552361	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241205081500	https://eturbonews.com/world-travel-market-brings-hotel-experts-speak-london/
1213789250	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS			ISR	ISRAEL	ISR								0	046	046	04	1	7.0	5	1	5	1.35823429541596	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241205081500	https://www.sun-sentinel.com/2024/12/05/get-off-bidens-back-trumps-pardons-were-worse-letters-to-the-editor/
1213789251	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS			JUD	ATTORNEY						JUD			0	020	020	02	1	3.0	6	1	6	-6.52173913043478	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20241205081500	https://www.wbrc.com/2024/12/05/west-alabama-family-suing-driver-bar-following-fatal-dui-crash-that-killed-16-year-old/
1213789252	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS			LAB	EMPLOYEE						LAB			0	046	046	04	1	7.0	10	1	10	0.82191780821917	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20241205081500	https://australianaviation.com.au/2024/12/ground-workers-to-strike-for-24-hours-next-week-as-dnata-talks-fail/
1213789253	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS			MNCUSA	BLACKROCK	USA					MNC			1	112	112	11	3	-2.0	5	1	5	-3.32167832167833	0								0								0								20241205081500	https://www.rnz.co.nz/news/business/535801/all-of-a-sudden-you-have-to-tell-them-it-s-all-over-solarzero-collapse-shocks-installers
1213789254	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS			NER	NIGER	NER								1	111	111	11	3	-2.0	10	1	10	-3.4	4	Arlit, Agadez, Niger	NG	NG01	22553	18.7369	7.38528	-1077922	4	Niamey, Niamey, Niger	NG	NG08	22581	13.5167	2.11667	-1084956	4	Niamey, Niamey, Niger	NG	NG08	22581	13.5167	2.11667	-1084956	20241205081500	https://allafrica.com/stories/202412050131.html
1213789255	20241205	202412	2024	2024.9178	BUS	TRADER						BUS			NGA	NIGERIAN	NGA								1	010	010	01	1	0.0	3	1	3	1.48936170212766	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20241205081500	https://www.legit.ng/business-economy/economy/1628913-naira-appreciates-massively-black-market-remains-stable-official-window/
1213789256	20241205	202412	2024	2024.9178	BUS	COMMERCIAL BANK						BUS			UGA	UGANDA	UGA								1	010	010	01	1	0.0	2	1	2	-1.78571428571429	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20241205081500	https://www.marketscreener.com/news/latest/Ugandan-shilling-firms-on-charity-and-commodity-FX-inflows-48527798/
1213789257	20241205	202412	2024	2024.9178	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	3.95778364116095	4	Aurizona, MaranhãBR, Brazil	BR	BR13	18585	-1.28333	-45.7667	-626664	3	Castle Mountain, California, United States	US	USCA		35.9391	-120.34	240332	4	Aurizona, MaranhãBR, Brazil	BR	BR13	18585	-1.28333	-45.7667	-626664	20241205081500	https://www.modernreaders.com/news/2024/12/05/equinox-gold-cveeqx-price-target-raised-to-c9-50.html
1213789258	20241205	202412	2024	2024.9178	BUS	BANK						BUS			USA	UNITED STATES	USA								1	050	050	05	1	3.5	5	1	5	2.55319148936171	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241205081500	https://www.yumasun.com/news/funding-secured-for-solar-powered-cobalt-production-facility-in-yuma-county/article_cf6a3564-b274-11ef-be78-7bce85c88722.html
1213789259	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-10.3411513859275	3	Juneau County, Wisconsin, United States	US	USWI	WI057	43.9166	-90.1335	1581088	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241205081500	https://www.dailymail.co.uk/tvshowbiz/article-14160127/90-day-fiance-leida-margaretha-court-fraud-theft.html
1213789260	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	4	1	3	-10.3411513859275	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Juneau County, Wisconsin, United States	US	USWI		43.9166	-90.1335	1581088	20241205081500	https://www.dailymail.co.uk/tvshowbiz/article-14160127/90-day-fiance-leida-margaretha-court-fraud-theft.html
1213789261	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-10.3411513859275	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Columbia County, Wisconsin, United States	US	USWI		43.4667	-89.3335	1581070	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241205081500	https://www.dailymail.co.uk/tvshowbiz/article-14160127/90-day-fiance-leida-margaretha-court-fraud-theft.html
1213789262	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS			USA	WISCONSIN	USA								1	173	173	17	4	-5.0	8	1	6	-10.3411513859275	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241205081500	https://www.dailymail.co.uk/tvshowbiz/article-14160127/90-day-fiance-leida-margaretha-court-fraud-theft.html
1213789263	20241205	202412	2024	2024.9178	BUS	BUSINESS						BUS			USA	TENNESSEE	USA								0	192	192	19	4	-9.5	5	1	5	3.97923875432526	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20241205081500	https://www.explosion.com/153596/matthew-garrison-chapman-amy-grants-son-following-his-own-path-to-success/
1213789264	20241205	202412	2024	2024.9178	BUSEDU	BUSINESS						BUS	EDU		USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	7.39348370927318	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20241205081500	https://www.michigandaily.com/news/campus-life/umich-arts-initiative-and-ross-impact-studio-host-makeda-easters-making-it-napshots-from-the-artist-pay-project-exhibit/
1213789265	20241205	202412	2024	2024.9178	BUSLEG	BUSINESS						BUS	LEG												1	020	020	02	1	3.0	10	1	10	-4.12371134020618	0								0								0								20241205081500	https://www.djc.com/news/bu/12167247.html
1213789266	20241205	202412	2024	2024.9178	CAF	CENTRAL AFRICAN	CAF																		1	130	130	13	3	-4.4	2	1	2	-0.51546391752577	1	Central African Republic	CT	CT		7	21	CT	0								1	Angola	AO	AO		-12.5	18.5	AO	20241205081500	https://www.downtoearth.org.in/africa/742-species-of-flora-fauna-discovered-between-2013-and-2024-in-central-africas-congo-basin-wwf
1213789267	20241205	202412	2024	2024.9178	CAF	CENTRAL AFRICAN	CAF								CVL	SCIENTIST						CVL			1	010	010	01	1	0.0	2	1	2	-0.51546391752577	1	Central African Republic	CT	CT		7	21	CT	4	Congo Basin, , Congo	CF	CF	18585	0	20	-2042267	4	Congo Basin, , Congo	CF	CF	18585	0	20	-2042267	20241205081500	https://www.downtoearth.org.in/africa/742-species-of-flora-fauna-discovered-between-2013-and-2024-in-central-africas-congo-basin-wwf
1213789268	20241205	202412	2024	2024.9178	CAF	CENTRAL AFRICAN	CAF								CVL	SCIENTIST						CVL			1	010	010	01	1	0.0	6	1	6	-0.51546391752577	1	Central African Republic	CT	CT		7	21	CT	4	Congo Basin, , Congo	CF	CF	18585	0	20	-2042267	1	Central African Republic	CT	CT		7	21	CT	20241205081500	https://www.downtoearth.org.in/africa/742-species-of-flora-fauna-discovered-between-2013-and-2024-in-central-africas-congo-basin-wwf
1213789269	20241205	202412	2024	2024.9178	CAN	CANADA	CAN																		0	042	042	04	1	1.9	2	1	2	1.60905840286055	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20241205081500	https://thetyee.ca/Culture/2024/12/05/Vancouver-New-Art-Gallery-Fail/
1213789270	20241205	202412	2024	2024.9178	CAN	VANCOUVER	CAN																		1	042	042	04	1	1.9	8	1	8	-6.12472160356348	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241205081500	https://thetyee.ca/Newsearch/2024/12/05/Unpacking-Samidoun-Terrorism-Designation/
1213789271	20241205	202412	2024	2024.9178	CAN	CANADA	CAN								CANMED	CANADA	CAN					MED			1	010	010	01	1	0.0	1	1	1	1.60905840286055	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20241205081500	https://thetyee.ca/Culture/2024/12/05/Vancouver-New-Art-Gallery-Fail/
1213789272	20241205	202412	2024	2024.9178	CAN	CANADA	CAN								MED	JOURNALIST						MED			1	010	010	01	1	0.0	1	1	1	1.60905840286055	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20241205081500	https://thetyee.ca/Culture/2024/12/05/Vancouver-New-Art-Gallery-Fail/
1213789273	20241205	202412	2024	2024.9178	CAN	CANADA	CAN								MED	JOURNALIST						MED			1	013	013	01	1	0.4	4	1	4	1.60905840286055	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20241205081500	https://thetyee.ca/Culture/2024/12/05/Vancouver-New-Art-Gallery-Fail/
1213789274	20241205	202412	2024	2024.9178	CAN	VANCOUVER	CAN								MED	NEWS OUTLET						MED			1	043	043	04	1	2.8	40	1	40	3.20570665988816	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20241205081500	https://thetyee.ca/Bios/Anelyse_Weiler/
1213789275	20241205	202412	2024	2024.9178	CAN	CANADA	CAN								UAF	TERRORIST						UAF			0	020	020	02	1	3.0	10	1	10	-6.12472160356348	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20241205081500	https://thetyee.ca/Newsearch/2024/12/05/Unpacking-Samidoun-Terrorism-Designation/
1213789276	20241205	202412	2024	2024.9178	CANELI	PAUL MARTIN	CAN					ELI			CAN	CANADA	CAN								1	071	071	07	2	7.4	1	1	1	1.60905840286055	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20241205081500	https://thetyee.ca/Culture/2024/12/05/Vancouver-New-Art-Gallery-Fail/
1213789277	20241205	202412	2024	2024.9178	CANELI	PAUL MARTIN	CAN					ELI			CAN	CANADA	CAN								1	071	071	07	2	7.4	3	1	3	1.60905840286055	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20241205081500	https://thetyee.ca/Culture/2024/12/05/Vancouver-New-Art-Gallery-Fail/
1213789278	20241205	202412	2024	2024.9178	CANELI	PAUL MARTIN	CAN					ELI			MED	JOURNALIST						MED			1	013	013	01	1	0.4	6	1	6	1.60905840286055	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20241205081500	https://thetyee.ca/Culture/2024/12/05/Vancouver-New-Art-Gallery-Fail/
1213789279	20241205	202412	2024	2024.9178	CANELI	PAUL MARTIN	CAN					ELI			MED	JOURNALIST						MED			1	071	071	07	2	7.4	6	1	6	1.60905840286055	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20241205081500	https://thetyee.ca/Culture/2024/12/05/Vancouver-New-Art-Gallery-Fail/
1213789280	20241205	202412	2024	2024.9178	CHN	CHINESE	CHN																		1	012	012	01	1	-0.4	2	1	2	-2.86396181384248	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20241205081500	https://www.mirror.co.uk/money/waitrose-urges-shoppers-avoid-eating-34251471
1213789281	20241205	202412	2024	2024.9178	CHN	JINAN	CHN																		0	042	042	04	1	1.9	10	1	10	6.39097744360902	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	0								4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	20241205081500	http://www.chinadaily.com.cn/a/202412/05/WS67513f5ba310f1265a1d150b.html
1213789282	20241205	202412	2024	2024.9178	CHN	SHANDONG	CHN																		1	042	042	04	1	1.9	10	1	10	6.39097744360902	4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	0								4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	20241205081500	http://www.chinadaily.com.cn/a/202412/05/WS67513f5ba310f1265a1d150b.html
1213789283	20241205	202412	2024	2024.9178	CHN	CHINA	CHN																		1	051	051	05	1	3.4	10	1	10	-5.97826086956521	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	0								4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20241205081500	https://www.scmp.com/news/people-culture/trending-china/article/3289149/shock-photos-china-ride-hailing-car-taped-damaged-boot-go-viral-raise-concerns
1213789284	20241205	202412	2024	2024.9178	CHN	CHINESE	CHN																		1	060	060	06	2	6.0	10	1	10	-2.86396181384248	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20241205081500	https://www.mirror.co.uk/money/waitrose-urges-shoppers-avoid-eating-34251471
1213789285	20241205	202412	2024	2024.9178	CHN	JINAN	CHN								BGR	BULGARIA	BGR								1	043	043	04	1	2.8	8	1	8	6.39097744360902	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	1	Bulgaria	BU	BU		43	25	BU	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	20241205081500	http://www.chinadaily.com.cn/a/202412/05/WS67513f5ba310f1265a1d150b.html
1213789286	20241205	202412	2024	2024.9178	CHN	CHINA	CHN								BGR	BULGARIA	BGR								1	043	043	04	1	2.8	2	1	2	6.39097744360902	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	1	Bulgaria	BU	BU		43	25	BU	1	United Kingdom	UK	UK		54	-4	UK	20241205081500	http://www.chinadaily.com.cn/a/202412/05/WS67513f5ba310f1265a1d150b.html
